dialect	standard
조항이 내나 우리 애기들 씨 배다중 그렁거이 인자 조항이고	조왕이 내나 우리아기들 씨 배게 해 주는 그런 것이 이제 조왕이고
조항이	조왕이
부떠게 조황들	부뚜막에 조왕들
부떡	부뚜막
어아저 인제 지금 가트믄 부어게 인는 시는	아아 저 이제 지금 같으면 부엌에 있는 신은
조항가틍거	조왕 같은것 예
또 머 셈 가튼데도 머 이러케 헤씀니까 엔나레 우무리나 이런데도	또 뭐샘 같은 데도 뭐 이렇게 했습니까 옛날에 우물이나 이런 데도
지금도 허는 사라믄 해요	지금도 하는 사람은 해요
그레요	아 그래요
바가치에다가	예 바가지에다가
자 앙가란즈라고 바가치에다가 인자 싸를 다마가꼬	이제 가라앉지 말라고 바가지에다가 이제 쌀을 담아가지고
거 인자 싸레다가 인자 초뿌를 꼬자가꼬 저녕내 서떨 그믐날 저녁 부를 써나요	그 이제쌀에다가 이제 촛불을 꽂아가지고 저녁내 섣달 그믐날 저녁 불을 켜 놔요
그럼 인자 저녕내 인자 그래 다마 노으먼 저녕내 인자 부리 부터 내레가요	그럼 이제 저녁내 이제 그렇게 담아 놓으면 저녁내 이제 불이 붙어 내려가요
그럼 저기 고 무쏙 무리 무뤼에 둥둥 떠이껜네요	음 그럼 저기 고 물 속물이 물 위에 둥둥 떠 있겠네요
오 웨 그렁거에요	오 왜 그런 거예요
인자 공디리능 거이제 그거는	이제 공 들이는 것이지 그것은
공디리능거	아 공 들이는 것
자기 지바니나 자식뜰 잘 되라고	자기 집안이나 자식들 잘 되라고
인자 저네는 인자 그리 인자 밥 따마노코	이제 전에는 이제 그리 이제 밥 담아놓고
인자 개꾸 쪼차 낸다고 네 구석찌에다가	이제 객귀 쫓아 낸다고 네 구석에다가
쑥뿌를 피워요 나가라고	쑥불을 피워요 나가라고
오  잡씬들 나가라고	잡신들 나가라고
쑥뿌를 피우먼 뜨구와서 나강가요	쑥불을 피우면 뜨거워서 나가나요
몰라요 뭐 행이 구저서 나가능 거잉가 어쩌능가	몰라요 뭐 향이궂어서 나가는 것인지 어쩌는지
쑥뿌를 그리 피우데요	쑥불을 그리 피우데요
그다메 움모게다가 상 체레노코	그 다음에 윗목에다가 상 차려 놓고
손 비비구요	손 비비고요
그다메 거 아가 아까그 세마구 세마구 거 거그도 함니까 소인는데	그 다음에그 아까 그 외양간 외양간 거 거기도 합니까 소 있는데
인자 소늘 비비무 막 인자 짓 점쟁이가 와서	이제 손을 비비면 막 이제 점쟁이가 와서
천지를 막 댕김서롱 막 물러나라고 막 카를 가꼬 댕임서 막 이러고 대끋 트러가꼬 댕임서 뚜드리고 그래가 싹 쪼차내노코 가 그래쪼	사방을 막 다니면서 막물러나라고 막 칼을 가지고 다니면서 막 이렇게 대나무 끝 틀어가지고 다니면서 두드리고그래가지고 싹 쫓아내 놓고 가 그랬지요
저네머 아푼 사라미 이꺼나	전에 뭐 아픈 사람이 있거나
그러면	아 그러면
머이 좀 지바네 머 좀 쩍찌그이 찌고 머 구진 거세기 이쓰믄	뭐가 좀 집안에 뭐좀 찝찝한 것이 끼고 뭐 궂은 뭐가 있으면
그래 소늘 비비요이 그래	그렇게 손을 비벼요 그래
고건 인제 천제 뭐 그런 인제 무당이나 이런 사람 불러다가 항 거시고	그건이제 순전히 뭐 그런 이제 무당이나 이런 사람 불러다가 하는 것이고
인자 안그러치 앙코 그냥 지반 어러니	이제 안 그렇지 않고 그냥 집안 어른이
거 인제 머 이러케 에 지반 머 마당에다가도 머 헌다등가 막	그 이제 뭐 이렇게집안 뭐 마당에다가도 뭐 한다든지 막
저이 이유제 또 머 그리 인자 잘주생기는 사라미 이씨믄	저희 이웃에 또 뭐그리 이제 잘 주워 삼키는 사람이 있으면
인자 그사라미 인자 불러다가 인자 바블 해서 채리 노코 마당까에나 저런디다 채리 노코	이제 그 사람이 이제 불러다가 이제밥을 해서 차려 놓고 마당 가에나 저런 곳에다 차려 놓고
으음  인자 대꾸 트러가손때를 자바요	이제 대나무 끝 틀어가지고 손대를 잡아요
그래가꼬 막 주생김성 막 두리고 어쩌고 해가꼬 막 모 바비랑 거 상에 채리 나떵거 막 바가치에다 물 좀 해가꼬 가꼬 나가서 막 부정을 치고 그러믄 인자 시락빠게다 지펄까라노코 그노믈 부어 노믄 짐성더르 와서 무꼬 개도 무꼬 고양이도 무꼬 또 새도 와서무꼬 그래요	그래가지고 막 주워 삼키면서 막 속이고 어쩌고 해가지고 막 뭐 밥이랑 그 상에 차려 놨던 것 막 바가지에다 물 좀 해가지고 가지고 나가서막 부정을 치고 그러면 이제 쪽박에다시락박은 쪽박의 뜻 짚을 깔아 놓고 그것을 부어놓으면 짐승들이 와서 먹고 개도 먹고 고양이도 먹고 또 새도 와서 먹고 그래요
그러믄 머 거기에 귀시니 잡뀌가 거가 부터인능가 거 다무거부런능가 그런뜨시	음 그러면 뭐 거기에 귀신이 잡귀가 거기에 붙어 있는 것 다 먹어 버렸는지 그런뜻이
인자 구시니 웅가 무고 간찐 인자	이제 귀신이 오는지 먹고 갔는지 이제
어  강거이지요 인자	간 것이지요 이제
고 그흐 그사라믄 무당도 아닌데도 그냥 참 잘 쓰	그 그 그 사람은 무당도 아닌데도 그냥 참 잘 쓰
우리 여여 아래찌비 여그 아지매가 참 자래요	우리 여 여 아랫집 여기 아주머니가 참 잘해요
오호  우리 지뇌가에 아지매빨 되는디	우리 진외가의 아주머니벌 되는데
그 아지매가 영 잘드 그렁걸 자래요	그 아주머니가 아주 잘 드 그런 것을 잘해요
그레요이	그래요
저네는 여 어깨 요런디가 아푸고 그러머 또 싸를 요리 삽 저 바끄르게다 요리다마가꼬 째까넌 수거늘 요리 끄 둘러 씨가꼬 잡꼬 그노믈 가꼬 또 막 훔처 세움성 요리운짜고	전에는 여 어깨 이런 데가 아프고 그러면 또 쌀을 이리 삽 저 밥그릇에다 이리 담아가지고 조그만 수건을 이리 둘러씌워가지고 잡고 그것을 가지고 또 막 움켜 세우면서 이리 문지르고운짜다는 문지르다의 뜻
거머 고걸 머락함니까 그렁거슬	그러면 그걸 뭐라 합니까 그런 것을
그걸보고 머라 하데예	그걸보고 뭐라 하더라
고걸 다른데선 잠밤메긴다고	그걸 다른 곳에서는 잠밥 먹인다고
아이 잠밤 메긴다	아이 잠밥 먹인다
잠밤 미긴다고	잠밥 먹인다고
그러조이	그러지요
잠밤 미긴다고 그러초이	잠밥 먹인다고 그러지요
요이 여 우리 아지매가 참 자래써요 그런디 지금 서울가 사라요	이이 여 우리아주머니가 참 잘했어요 그런데 지금 서울에 살아요
잠밤 미거머는 인자 아픈데가 좀 나아 시원헤지고 막 이런다하고	잠밥먹이면은 이제 아픈 데가 좀 나아 시원해지고 막 이런다 하고
그거이 마메 공시니지	그것이 마음에 구신이지
마메 구신 지그믄그렁거 안해도 머	마음에 귀신 지금은 그런 것 안 해도 뭐
지그믄 인자 점부 물리치로로 가능거이제 어디가 아푸문	지금은 이제 전부 물리치료를가는 것이지 어디가 아프면
그러치요  엔나렌 그렁거 모를 떼는 그러케 다	그렇지요  옛날엔 그런 것 모를 때에는 그렇게 다
또 이월 바람 올린다고	음 또 이월 바람 올린다고
이월 바람올린다고	이월 바람 올린다고
그게 무슴 마림니까	그게 무슨 말입니까
저저저 이워레 바람 올린다고 그럼서롱 떡허고 해가꼬	저 저 저 이월에 바람올린다고 그러면서 떡하고 해가지고
시방 나 그 날도 이저뿐네 메친날 메친날 나를 바다가꼬	지금 나 그 날도 잊어버렸네 몇 일 몇 일 날을 받아가지고
거 대나무르 끄너다 세워 노고 거따 헝겁떼기	그 대나무를 끊어다가 세워 놓고 거기에다 헝겊
색새까지로 헝거플 짤막짤막 요망썩허이 해가꼬 거 대에다 다락 시리랑 다라노코 그미테다가 또 지펄가꼬 따바르요리 영꺼가꼬	색색으로 헝겊을 짤막짤막 이만큼씩하게 해가지고 그 대에다 달아 실이랑달아 놓고 그 밑에다가 또 짚을 가지고 똬리 이렇게 엮어가지고
거따 물쭝바를 떠 떠다노코 또 아침마동 거따 무를 가라요	거기에다 물 중발을 떠 떠다 놓고 또 아침마다 거기에다 물을 갈아요
이월따레	음 이월에
그거또 그거또 뭐	그것도 그것도 뭐
그 인자 바람 큰 바람 올라가는 나른 여라그랜 나린디	그 이제 바람 큰 바람올라가는 날은 열아흐렌데
그 아네 메틴날 메틴나른 줄 잘 모리건네 이저 뿌리고	그 안에 몇 일 몇 일인 줄 잘 모르겠네
그거이 바람 올린다고	그것이 바람 올린다고
바람 올린	바람 올린
이월때리 바라미 젤로 세거등요	이월이 바람이 제일 세거든요
헝깨 바람 올린다고 인자	그러니까 바람올린다고 이제
바람 올린다는 마른 거 바람 따라서 누가 올라가능가	바람 올린다는 말은 그바람 따라서 누가 올라가나
그러게요	그러게요
으음 그레요이	음 그래요
자 그 엔나레 보믄 노인드리 어떨떼는 먿허지 마라 이런 머머 허지 마라는 이리 마나요	자 그 옛날에 보면 노인들이 어떤 때는 뭘 하지 마라 이런 뭐 뭐 하지 말라는 일이 많아요
정월 초하루 나른 너무 머 여자드리 너무지비 머 어떠게 갇 드러가지 마라	정월 초하루는 남의 뭐 여자들이 남의 집에 뭐 어떻게 들어가지 마라
가지마라	가지마라 예
그런거뜰 마니짜나요	예 그런 것들 많이 있잖아요
언제나 초하린 나른 너무 지비 드러가지 마라고	언제나 초하루는 남의 집에 들어가지 말라고
여자드른 너무 지비 드러가믄 재수가 엄따고	여자들은 남의 집에 들어가면 재수가 없다고
저네 우리 친정 아부지도	전에 우리 친정아버지도
또 남자드리 지내문 여자가 뽀르르이 건네가지 마고	또 남자들이 지나가면 여자가 뽀르르 건너가지 말고
언제나 남자들 지내가고 나문 가고	언제나 남자들지나가고 나면 가고
뭐 지금도 차가 저그 오먼 그 차 보내노코 건네 가지 저그 차 오는디 아페 뽀르르이 건내가고 그거이는 여자드른 그런 이를 안허능 거이고	뭐 지금도 차가 저기 오면 그차 보내 놓고 건너가지 저기 차 오는데 앞에 뽀르르 건너가고 그것은 여자들은 그런 일을안 하는 것이고
특히 여자들헌테이	음 특히 여자들한테
하꾸요이	하고요
그런다구요 울 아부지도 저네 시집올 때 그렁걸 싹 안치노코 시키요	그런다고요 우리 아버지도 전에 시집올 때 그런 그런 걸 싹 앉혀 놓고 시켜요
이 이전 노이니 데야가꼬	이전 노인이 되어가지고
구싱만 탕탕해가꼬	구식만 탕탕 해가지고
또 겨론할 떼 인자 겨론 허 허 할 떼는 또 먿허지 마라 그렁거 이쓸까요 겨론식 나두고는 머 어쩌르	또 결혼할 때 이제 결혼 하 하 할 때는 또 뭘 하지 마라 그런 것있을까요 결혼식 놔 두고는 뭐 어째
게론헐 때 가 가매타고 가먼 가매 타고 가는디	결혼할 때 가 가마 타고 가면가마 타고 가는데
그 동네 머 애기를 나아떵가	그 동네 뭐 아기를 낳았든지
그렁거러먼 애기 논 지비 이꼬 그러먼	그런 것이면 아기 낳은 집이 있고 그러면
그 아페다가 호바글 큰 호바글 하나 앙꼬 가요	그 앞에다가 호박을 큰 호박을하나 안고 가요
그 집 지나갈 떼는	그 집 지나갈 때는
그 동네 가문	그 동네 가면
그 동네 애기 논 지비 이씨문	그 동네 아기 낳은 집이 있으면
게론허고 감스록 게론해가꼬 가매를 타와가먹 가매여페다가 무나페다가 호바글 요리 나노코 뒤에 안자 호박 뛰에 안자가꼬	결혼하고 가면서 결혼해가지고 가마를 타고 가며 가마 옆에다가 문 앞에다가 호박을 이리 놔 놓고 뒤에앉아 호박 뒤에 앉아가지고
그이 머 구신 쫀능거이다여	그것이 뭐 귀신 쫓는것이대
호바기	호박이
오  헝깨 제사문 제사때 다릉거는 다 나도 호방너무른 안노커등요	하니까 제사면제사 때 다른 것은 다 놔도 호박나물은 안 놓거든요
아하 호바기 귀신 쫀는 나무린게요	아하 호박이 귀신 쫓는 나물이니까요
예 흥미롬네요	음 흥미롭네요
에 겨론 떼 그런 제미인는 저기 인네요 또 다릉거는 혹씨 겨론헐 떼는 머	예결혼 때 그런 재미있는 것이 있네요 또 다른 것은 혹시 결혼할 때는 뭐
몰라 그렁 거는 인자 다릉 거는 몰라요	몰라 그런 것은 이제 다른 것은 몰라요
그레요	음 그래요
또 사라미 주거서 초상칠 떼는 또 머머 하먼 안된다	또 사람이 죽어서 초상치를 때에는 또 뭐 뭐 하면 안 된다
거그도 또 요 요어지 애기 논디허고 초상허고는 또 서로 저기데야가꼬 초상을 인자 개구니 데야가꼬 할 쑤 엄써서 인자 가문 인젣 저녀게 드로먼 막 부정을 처야지요	거기도 또 요 요 아기 낳는 곳하고 초상하고는 또 서로 적이 되어가지고 초상을 이제 계원이 되어가지고 할 수 없어서 이제 가면 이제 저녁에 들어오면 막 부정을쳐야지요
머 어떠케 침니까 부정을 어떠케	뭐 어떻게 칩니까 부정을 어떻게
막 소그물 헏 뿌리고	막 소금을 뿌리고
인자 깨끄시 인자 거석허고 거그서 머 오또 가라입꼬 드로라 인자	이제 깨끗이 이제 뭐하고 거기서 뭐 옷도 갈아입고 들어오너라 이제
더럽따고	더럽다고
그러지요	그러지요
그러조이	그러지요
초상친디 가따오문 저네는 애기가 그리 울먼 초상친디 가따와서 저지러서 그런다고 그리 마리때요	초상 치르는 데 갔다 오면 전에는 아기가 울면 초상 치르는 데 갔다와서 저질러서 그런다고 그렇게 말이 있데요
초상지베 가따오며는 그게 모미 더러와지고 좀 그런다고요이	아 초상집에 갔다오면은 그게 몸이 더러워지고 좀 그런다고요
또 이 떼에 따라서 머 정초에는 너무지베 바늘 빌리러 가지 마라라 머 그럼말도이씀니까	또 이 때에 따라서 뭐 정초에는 남의 집에 바늘 빌리러 가지 마라 뭐 그런 말도 있습니까
