dialect	standard
바느질쨍이한테다 가따 매끼먼 인자 해 나따고 허문 인자 와서 가서 차자 가꼬메친 날 오라고 그러먼 차자 가꼬 와서 이피고 그래따요 만해도	바느질꾼한테다 가져다맡기면 이제 해 놨다고 하면 이제 와서 가서 찾아가지고 몇 일 오라고 그러면 찾아가지고와서 입히고 그랬대요 하지마는
나가 와서는 하 바느질쨍이한테 가도 안 허고 두루막또 넘 일 해 주고	내가와서는 바느질꾼한테 가지도 않고 두루마기도 남 일 해 주고
네  일 해 주고 인자인제 동네 인자 여 이 바느질허는 사암드리 와서 인자 두루막또 끼매 주고 그래따고 허데	일 해 주고 이제 이제 동네 이제 이 이 바느질하는 사람들이 와서 이제 두루마기도 꿰매주고 그랬다고 하데
가치 모여서 하나요 막 모여서도 마니 하셔찌요	같이 모여서 하나요 막 모여서도 많이 하셨지요
멀 인자 모이서느 바느질거튼 제낌 지비서 혼자서 허재	뭘 이제 모여서는 바느질 같은 제각각 혼자서 하지
근디 인자 우리 씨어무니느 그렁 걸 몯헝깨 몯헝깨로 인자 너무 지비 일 해 주고 머 바또 매 주고 먼 논도 매 주고 머 저렁 걷 허고 인자	그런데 이제 우리 시어머니는그런 걸 못하니까 못하니까 이제 남의 집에 일 해 주고 뭐 밭도 매어 주고 무슨 논도 매어주고 뭐 저런 것 하고 이제
네  바느질 시기고 그래땁띠다	바느질 시키고 그랬답디다
근는디 인자 긍깨 자기거니 동네 싸람들 인자 그 마리라	그러는데 이제 그러니  까  동네 사람들 그 말이야
자이가 몯허무 메느리가 일류 바느질쨍이느 아니제마느 그 자기 몯허능 걸 헝깨	자기가 못하면 며느리가 일류 바느질꾼은 아니지마는 그 자기 못하는 걸 하니까
헝깨 암 머래야 하꺼인디	하니까 꾸중을 안 해야 될 텐데
시지블 살린다고 인자 동네서 모두	시집살이를 시킨다고 이제 동네서 모두
나 몯허능 건 너미으 해 메느리 그런 메느리가 와서 해 주머	나 못하는 것은남이 해 며느리 그런 며느리가 와서 해 주면
곱께 바 줘야 허꺼인디 그래도어러이라고	곱게 봐 줘야 할 텐데 그래도 어른이라고
머 어러느 도가지르 깨도 머 흐미 엄따고	뭐 어른은 독을 깨도 뭐 흠이 없다고
예   자기는 허도 몯험서롱	자기는 하지도 못하면서
잘몯핸네 잘핸네그러고 그래 가꼬 또 넘 바느질 잘 허는 사람한테 해 옹걷허고 나 헝걷허고 좀 나 헝 거이 솜씨가 조 좀 앙 구께 구즈먼 또 싹쭈 뜨더뿌리요	잘못했네 잘했네 그러고 그래가지고 또 남 바느질 잘 하는 사람한테 해 온 것하고 내가 한 것하고 좀 내가 한 것이 솜씨가좀 좀 궂게 궂으면 또 싹 쥐어뜯어 버려요
이거 바느지리라고 해 난냐고	이것 바느질이라고 해 놓았느냐고
그 뽀느로 뽀느로 아까 이러케 어떠케 헤 가꼬 와야 데지요 이러케	아 그본으로 본으라 아까 이렇게 어떻게 해가지고 와야 되지요
인자	이제
그 그런 사람드른 인자 뽄지가 이씽깨로	그 그런 사람들은 이제 본이 있으니까
예예  인자 양장경 양장 이 응어느 인자 뽄지로 가꼬 허오지만해도	이제 양장 양장이런 것은 이제 본을 가지고 해 오지만
응  이리 저네 함봉 인자 중우적쌈 머 그리 저구리 그렁 거느 그냥	이리 전에 한복이제 중의 적삼 뭐 그리 저고리 그런 것은 그냥
네  대강 허노슬 노코 그냥 짤라요	대강 헌 옷을 놓고 그냥 잘라요
인자 꼽치기에 인자 젝쩜 솜씨껃 꼽치기에 이찌 인자 짤라 가꼬	이제 꼽치기에이제 각자 솜씨껏 꼽치기에 있지 이제 잘라가지고
이삐게 꼽처 가꼬 허는 사람	이쁘게 꼽쳐가지고 하는 사람
꼽 꼽친다는거시	꼽 꼽친다는 것이
긍깨 요 도런 요렁 거 요리 인자 내리 여그서는 짜리고 여그느 요 내리 수거 가꼬 여그르 인자	그러니까 이 도련 이런 것 이리 이제 내리 여기서는 자르고 여기는 이 내리 숙여가지고 여기를 이제
씅 요렁 걸 인제 이삐게 요리 인자	쑥 이런 걸 이  제 이쁘게 이리 이제
꼽치능 거	예 꼽치는 것
돌리능 거	돌리는 것
그렁 거 인자 솜씨가 인자 잘허고 몯허고가 이찌요	그런 것 이제 솜씨가 이제잘하고 못하고가 있지요
오시 즈 요즈메도 이러케 저기 하는데 인제 엔날 오또 보며는 다 이르미 이써쓸 꺼 아니에요	옷이 즈 요즘에도 이렇게 저기 하는데 이제 옛날 옷도 보면은 다 이름이있었을 것 아니어요
여기는 머 다 어디 꼬메진	여기는 뭐 다 어디 꿰매진
소매	소매
소메라 하고 그러면 여기 여기도 이러케 이르미 인나요	소매라 하고 그러면 여기 여기도 이렇게 이름이 있나요
여그는 인자 둥치 인자	여기는 이제 둥치 이제
언 언둥치딛 압썩	원 둥치뒤 앞섶
딛 도련	뒤 도련
응  인제 디는 여그는 동그라허니 욜 안 하등가요 영게	이제 뒤는 여기는 동그랗게이리 하잖아요 이렇게
예예  제트랑 미츤 좀 더 올라가고 양쪼글	겨드랑이밑은 좀 더 올라가고 양쪽을
올라가고 등거리는 쪼깜 내리가고 헝깨 동그람허이 요리 허고	올라가고 등은조금 내려가고 하니까 동그랗게 이리 하고
인자 아픈 인자 또 내리수거	이제 앞은 이제 또 내리 숙여
여그느	여기는
요리 내리수거가꼬 인자 요리 허무 요거는 썩	이리 내리 숙여가지고이제 이리 하면 이것은 섶
요거는 압 또련 요거는 딛 딛 또런	이것은 앞 도련 이것은 뒤 뒤 도련
응  또 여그느 요거 여 동그람허이 요거	또 여기는 여 동그랗게 이것
응  요거는 짇	이것은 깃
여그는 동정	여기는 동정
예  요거는 소매	이것은 소매
여기다 머 하나 다 다라나야 데자나 이러케여기에다 뭐 하나 달 달아놔야 되잖아요 이렇게  거 인자 고름 다는 사람 고름 달고 단추 다는 사람 단추 달고 그러고 인자 요	
거 인자 고름 다는 사람 고름 달고 단추 다는 사람 단추 달고 그러고 인자 요	그 이제 고름 다는 사람 고름 달고 단추 다는 사람 단추 달고 그리하고 이제 이
요 끄테리예 요거 댕거느 끄똥	이 끝에 이것 댄 것은 끝동
끄똥	끝동
짇 지슨 멍가	깃 깃은 무엇인가
요걸 보고 짇	이걸 보고 깃
지시라고요 지치라 그레요	짓이라고 그래요 짗이라고 그래요
지시라 그래써요 저네 우리느	짓이라 그랬어요 전에 우리는
지치라그리도 허고 지시라 그러도 허고	짗이라 그리고 하고 짓이라 그러기도 하고
써근요 썩피라 그레요 서비라 그레요	음 썩은요 쎂이라 그래요 섭이라 그래요
압써피라 그리도 허고 인자	앞쎂이라 그리도 하고 이제
써피라 그래도 허고	쎂이라 그리도 하고
그  인자 되게 부치기에 여꼬 인자 좀 수워리 말 허는 거는 그냥 서비라그러고	이제 되게 붙이기에 넣고 이제 좀 수월하게 말하는 것은 그냥 섭이라 그러고
써피라 그러고	쎂이라 그러고
음음  어어  바지도 이짜나요 바지도	바지도 있잖아요 바지도
바지도 이러케 이러케 무꺼야 데니까 이거 이거는 머라고 그레요 여기	바지도 이렇게  이렇게 묶어야 되니까 이것 이것은 뭐라고 그래요 여기
거 꼼말 꼼말	그 허리춤 허리춤  꼼말 허리춤
어이  여그 요거이 요거 요거이 여그 요걷 반동가리 요거는 새끼포	여기 이것이 이것이것이 여기 이것 반 동강 이것은 새끼포
요거는진포	이것은 긴포
여그에 인제 또 가랭이	여기에 이제 가랑이
예에 여그느 가랭이	여기는 가랑이
인제 무꺼야 데자나요	예 이제 묶어야 되잖아요
건 인자 뭉끄는 그거는	예 그건 이제 묶으는 그것은
댄님	대님
거능보고 댄니미	그것을 보고 대님
그다메 인제 머 또 하나 시너야 데고	그 다음에 이제 뭐 또 하나 신어야 되고
보선	버선
다 만드셔써요	다 만드셨어요
하무 그건 다 허조	아무렴 그런 다 하지요
보선 가틍 거는 만들라면 시가니 오레 걸리나요	버선 같은 것은 만들려면 시간이 오래 걸리나요
보서는 인자 내나 요거 뽄지대로 요고 요고 베 가꼬	아 버선은 이제 내나이것 본대로 이거 이거 베어가지고
베 주머 암모리	베어 주면 앞 머리
음  요거는 뒨머리	이것은 뒷머리
여그는 요걸 보고 머라냐 머 여 인자 코 보선코	여기는 이걸 보고 뭐라 하니뭐 이 이제 코 버선코
요고 인자 바늘로 가꼬 요리 해가꼬 여그르 인자 바늘가끼가 욜 코 나오라고 인자 자바 댕기라	이것 이제 바늘을 가지고 이리 해가지고 여기를이제 바늘 가지고 꿰어가지고 이리 코 나오라고 이제 잡아당겨
자버 뎅겨서 그걸 꺼네는 거예요	아 잡아당겨서 그걸 꺼내는 거예요
응  지그문 그냥 움지니여 요래도	지금은 그냥  이래도
저네는 요고	전에는 이것
요리 째삗허이 요래 안 들린다고	이리 쭈뼛하게 이리 들리잖아
예에  그무 인자 거그르 인자 주 가꼬 요리 디씨무 요거이 안 나오머	그러면 이제 거기를 이제 기워가지고 이리 뒤집으면 이것이 안 나오면
거글 애를 씨고 요리바늘 가꼬 끄 내래가꼬	거기를 애를 써서 이리 바늘 가지고 끌어 내려가지고
요노문 요리 끼 가꼬 망 여그르 막 이래데예	이놈은 이리 꿰어가지고 막 여기를 막 이렇게돼요
예에에에  거그도 그래야 데고 요 썸	거기도 그래야 되고 이 섶
네  썸 이거또 디치 가꼬 인자	섶 이것도 뒤집어가지고 이제
네  요거이 안 나오무 여여 바느를 여끄터리 여그다 요리 끼 가꼬 요래 해야 거으가 이삐게 나오고	이것이 안 나오면 이 이바늘을 이 끝 여기에다 이리 꿰어가지고 이렇게 해야 거기가 예쁘게 나오고
그레 가꼬 하 으 버선 가틍 거는 하나 만들려며는 금방 만드러요	그래가지고 하 으 버선 같은 것은 하나 만들려면은 금방 만들어요
항 거는 인젣 또 임잗 보순 볼반능 거는 인잗 또 에럽찌	아무렴 그것은 이제또 이제 버선 볼 받는 것은 이제 또 어렵지
볼반는다능 거시	볼 받는다는 것이
여가 인자 요발로 인자	예 여기가 이제 이쪽으로 이제
요리 더믄 인제 처메 인자 새거느 요리 인자 해 가꼬 뺑 돌리 요리마 이삐게요리만 주문 인자 보순 디지무 보서니 데는디	이리  이제 처음에 이제 새 것은 이리  이제 해가지고 뼁 돌려 이리 막 예쁘게 이리 기우면 이제 버선 뒤집으면 버선이 되는데
이거 인잗 저네는 배가 귀헝깨	이것 이제 전에는 베가 귀하니까
인제요말로 요리 요만큼 요래 가꼬 인제 여가 떠러저서 인자 거서면 인젣 여그가 아까 바서인제 요리 볼 요거는 인자	이제 이쪽으로 이리 이만큼 이렇게 해가지고 이제 여기가 떨어져서 이제 뭐하면 이제 여기가 아까워서 이제 이리 볼 이것은 이제
요걸 보고 머라핸냐 중불 중볼	이걸 보고 뭐라 했니 중볼 중볼
여기	여기
응  여기가	여기가
응  중보리에요	중볼이에요
이 요리 요리 인자	아 이리 이리 이제
야 허문 중볼 요리 해 가꼬 또 인제 요 인자 보시니 인자 요리 나가 요리 뺑 돌리 인자준 보서니 뎀먼	이제 하면 중볼 이리 해가지고 또 이제 이 이제 버선이 이제 이리 나가이리 뺑 돌려 이제 기워 버선이 되면
요걸 안죽 여그를 안 허고 여그 인자 또보를 바다야 데 보를	이걸 아직 여기를 안 하고 여기 이제 또볼을 받아야 돼 볼을
소게꺼 안 떠러지라고 요리	속에 있는 것 안떨어지도록 이리
더더 박 더 이제 이러케 위에다가	아 더 더 박 더 이제 이렇게 위에다가
바가 논능 거에요	박아 놓는 것이에요
잉  안 떠러지게	안 떨어지게
우예다가	위에다가
네  거 인자 볼 반능 거이고 목또리 목 모글 요리 헌당 거느 목 목 반능 거이라 그러고	그 이제 볼 받는 것이고 목도리 목 목을 이리 한다는 것은 목 목 받는 것이라 그러고
여기도 웨	여기도 왜
보짐 목	버선 목
웨 웨 여기는 웨 헤요	왜왜 여기는 왜 해요
여가 떠러징깨로	여기가 떨어지니까
여그도 떠러지고 여그도 떠러지고 그래농깨 인제 여그가	여기도 떨어지고 여기도 떨어지고 그래 놓으니까 이제 여기가
아까붕깨 요고늠 나 뚜고요	아까우니까 이것은 놔 두고요
요리 인자 중가늘 보 모글 바다머	이리 이제 중간을 보 목을 받으면
네 바다 가꼬 인자 또 또 토 또 요놈 떠러지꺼이라가 안 떠러지게 헌다고 요리 인자 또 보를바다	받아가지고 이제 또 또 토 또 이놈 떨어질까 봐 안 떨어지게 한다고 이제 또 볼을받아
요리	이리
여그느 요리	여기는 이제
그걸 보고 인자 볼 목 빤는다고 허고 볼볼 반는다 그러고	그걸 보고 이제 볼 목 받는다고 하고 볼 볼 받는다 그러고
그건 항커리가지고 얼마를 시늘라고	그건 한 켤레 가지고 얼마를 신으려고
한 일련 신따가	한 일 년 신다가
만날 긍깨 쥘 끼매다가 만당깨 바늘로	만날 그러니까 기워 꿰매다가 만다니까 바늘로
멩워른 또 쪼깜 시늠 떠러저 뿌리고	무명베는 또 조금 신으면 떨어져 버리고
멀 머느뇨	어 뭘 뭐는요
멩 멩베 가꼬	무명 무명베 가지고
그 저네느	그 전에는
강모까꼬	광목 가지고
그러니까	그러니까
어이 강목까꼬 허고	어이 광목 가지고 하고
아이고 머 만날 온저 바느를 끼매능 걷 밤낟 끼매다가 마라 긍깨	아이고 뭐 만날 옷 저 바늘을 꿰매는 것 밤낮 꿰매다가 말아 그러니까
시꾸 마는 집이는 그 오시 다 어째	어 식구 많은 집은 그 옷이 다 어째
씨아재들 똗 먿 저런 디 머 딱찌치기허고 어디 가서 은때고 그러문 요 궁딩이 요노미 옴싹 드러안네	시동생들 또 뭐 저런 데 뭐 딱지치기 하고 어디 가서 문지르고 그러면 이 궁둥이 이놈이 움퍽 들어앉네
궁딩이	궁둥이
이   무릅허고	무릎하고
금 조깜 포도씨 끼매 주고마 하리나 이트리나 가서 도라댕이다 오무 또 도로 그래 그냥	그러면 조금 겨우 꿰매주고 하루나 이틀이나 가서 돌아다니다 오면 또 도로 그래 그냥
또   인제 여 여그도 인자 궁뎅이 여그도 인잗 예쁘게 인잗 짤라서 그래 가꼬 바다주문 거서건넌디	이제 여 여기도 이제 궁둥이 여기도 이제 예쁘게 이제 잘라서그래가지고받아 기우면 뭐 하는데
