dialect	standard
언잗 까수나 머 냄비에나 그 여세언자 여세다 고모 쫄곧쫄곧허거등뇨 달착허니	인제 가스나 뭐 냄비에나 그 엿에 인제 엿에다 고면 쫄깃쫄깃하거든요 달착지근하게
긍 그걸 정 정가라고 저네 그래가꼬도 묵꼬	그러니까 그걸 정 정과라고 전에그래 가지고도 먹고
또 너무 몰랴낟따가 지금 사람드른	또 너무 말려 놓았다가 지금사람들은
저네는 지주 도라지를 그리 몰랴낟따가 저 너무를 해무꼬 핸는데 지그믄 바테다이녁바테다 시믕께로	전에는 죄다 도라지를 그리 말려 놨다가 저 나물을 해 먹고 했는데 지금은 밭에가 자지 밭에다 심으니까
서리고 추서기고 마구고마 이리 캐다가 내일 추서기몬 오늘캐다가 함바가지캐다가	설이고 추석이고 마구 그냥 이리 캐다가 내일 추석이면 오늘 캐다가 한 바가지캐다가
고마쌩걸로고마 소그메 쪼무락쪼무락해가꼬 쌩걸로 해무모 연허다고	그냥 생것을 그냥 소금에 쪼무락쪼무락 해 가지고 생것을 해 먹으면 연하다고
저 쌀마몰랴농께 찔기요 도라지너무리 찔기다고	저 삶아 말려 놓으니까 질겨요도라지 나물이 질기다고
지그믄 이녁바테다가 쪼깐씩 숭군께로 고만 캐다가 내일 물꺼그트모 오늘캐다가	지금은 자기 밭에다가 조금씩 심으니까 그냥 캐다가 내일 먹을 거 같으면 오늘캐다가
마 베끼가꼬 시쳐가꼬 베끼가꼬 쪼개가꼬고마 너물로뽀까 뭉는기라요 요새는	뭐벗겨 가지고 씻어 가지고 볏거 가지고 쪼개 가지고 그냥 나물을 볶아 먹는거예요 요새는
도라지를 이녁바테 숭군다캐씀니까	음 도라지를 이녁 밭에 심는다고 했습니까
하모 이녁바테 숭구요	아무렴 이녁 밭에 심어요
이녁바티 어떤바침니까 누구 받	이녁 밭이 어떤 밭입니까 누구 밭
내바테	내 밭에
그걸 이녁바치라 그럼니까	그걸 이녁 밭이라 그럽니까
상대방 바치아니고 내 바틀 이녁바치라 그람니까	상대방 밭이 아니고 내 밭을 이녁 밭이라 그럽니까
그람 상대방 바튼 머라캄니까	그럼 상대방 밭은 뭐라고 합니까
너무 바치라그러지	남의 밭이라 그러지
너무바치라 그러고 우리바츤 마 우리바치라 허는디	남의 밭이라 그러고 우리 밭은 뭐 우리 밭이라 하는데
이녁바츤언자 또이리 이약허다가 보머	이녁 밭은 인제 또 이리 이야기하다가 보면
이녁 바테느 그러고그러지 우리가 이야글 허면서	이녁 밭에는 그러고 그러지 우리가 이야기를 하면서
이녁바테카몬 내바치다 그지예	이녁 밭에하면 내 밭이다 그죠
흐어내밭에	응내 밭에
이녁 바츤 그소리 씨거든	이녁 밭은 그 소리 쓰거든
그다믄자 도라지도 언자 나물 해무꼬	그다음 인제 도라지도 인제 나물 해 먹었고
아따 마이 무따 더더근 우찌함니까	아따 많이 먹었다 더덕은 어찌 합니까
더더근 언자 사네서 캐다가 또흑떠러서언자 손토브로고마 손토브로카덩가 머 칼로가덩가	더덕은 인제 산에서 캐다가 또 흙 떨어서 인제 손톱으로 그냥 손톱으로써하든가 뭐 칼로써 하든가
껍띠기 졸졸졸졸 베끼지거등요 잘까져요 더더근 더 잘까져	껍질 졸졸졸졸 벗겨 지거든요 잘 까져요 더덕은 더 잘 까져
그래가꼬언자머 소느로도 찍꼬 잘 찌저지머	그래 가지고 인제 뭐 손으로도 찢고잘 찢어지면
도라지도 도라지매이로막 칼로도 찍꼬 그래가꼬	도라지도 도라지처럼 막 칼로도찢고 그래 가지고
꼬이장에다가언잗 폭인잗 파무더나요 파버더노먼 밸거래	고추장에다가 인제폭 인제 파묻어 놔요 파묻어 놓으면 빨개
그 더더기 장아치가 데 장아치가 데 뺄거리	그 더덕이 장아치가 돼 장아치가돼 빨갛게
그래언자 꼬이장 요리 들씨고 요리 직까래이나먿 한짇까락 찌거서언자 접씨예다마서언자 밥쌍에 언저노몬언자또 묵꼬 묵꼬	그래 인제 고추장 요리 들추고 요리젓가락이나 뭐 한 젓가락 찍어서 인제 접시에 담아서 인제 밥상에 얹어 놓으면 인제또 먹고 먹고
꼬이장에도 허고 또 잔치허믄 마 그 더덕 그귿 탁탁탁언자귿	고추장에도 하고 또잔치하면 마 그 더덕 그것 탁 탁 탁 인제 그
그리막 해가꼬 납짝허이 콕콕콕콕 찌가꼬 살살 찌가꼬	그리 막 해 가지고 납작하게 콕콕콕콕 찧어 가지고 살살 찧어 가지고
오이소	아 오이소
찌가꼬 즈즈 꼬이장요리요리요리 볼라가꼬	찧어 가지고 저 저 고추장 요리 요리요리 발라 가지고
꼬이장 볼라가꼬또막 꾸가꼬 꾸가꼬 그래가꼬 수란주도허고 막 그러데요	고추장 발라 가지고 또 막 구워 가지고 구워 가지고 그래 가지고 술 안주고 하고 막 그러데요
언자 그라믄자 수러치가 남앋꺼든녜	예 인제 그러면 인제 수리취가 남았거든요
수러지	수리취
수러치도 내나그그 떠개뭉는기라고	수리취도 내나 그것 떡해 먹는 거라고
몰랴낟따가 쌩걸로 뜨더다가 몰랴낟따가	말려 놨다가 생것을 뜯어다가 말려 놨다가
뜬능거는 이파리를 뜬는 거네	뜯는 거는 이파리를 뜯는 거네
이파라요내나 쭉때기가익꼬 저 호방이파림 쭉때이매이로 질쭉허이 나거든	예 이파리에요 내나 줄기가 있고 저 호박 이파리 줄기처럼 길쭉하게 나거든
쭉때기예서 이피 치너물매이로 낭께	줄기에서 잎이 취나물처럼 나니까
그어마 뚝뚝 뜨더다가 비깁 요요리 대이다가 바테 사네 대이다가보몬 저네사네 대이때	그거 뭐 뚝뚝 뜯어다가  요리 요리 다니다가 밭에 산에 다니다가보면 전에 산에 다닐 때
마 뜨더가꼬 와서 인잗 쌩걸로 몰랴낟따가 떠개무굴쩌게 포옥 쌀마가꼬	뭐 뜯어 가지고 와서 인제 생것을 말려 놨다가 떡 해 먹을 적에 폭 삶아 가지고
좀 우라가꼬 하나저나 우라가꼬 그어머 방앋까네 가먼 머 찹쌀가 떡해중께 찹쌀로 가꼬	좀 우려 가지고 한나절이나 우려 가지고 그래 뭐 방앗간에 가면 뭐 찹살로떡 해 주니까 찹쌀을 가지고
이녁찌베 앙가가먼막 고마 자기들 쌀고마 당가가꼬 떠글해주고	자기 집이 안 가져 가면 막 그냥 자기들떡방앗간 집 쌀 그냥 담아 가지고 떡을 해주고
콩가가모 콩꼬모해주고	콩 가져 가면 콩고물 해 주고
할무이예	할머니요
저 쪼끔 다른얘긴데예	저 조금 다른 얘긴데요
옌나레 성냥업서쓸 때	옛날에 성냥 없었을 때에
쑥뿔 쑥뿔	쑥불 쑬불
그때 연게 수러치아니엳씀니까 쑤글 엳슴니까 수러치	그때 넣은 게 수리취 아니였습니까 쑥을 넣었습니까
쑥 쑹녀테	쑥 쑥 넣데
수러치 안엳씀니까	수리취 안 넣었습니까
하라씨 수리치도 여 연능가 모리지 저저 하라씨들 보문	할아버지 수리치도 넣었는가 모르지 저저 할아머지들 보면
그걸막 바짝 몰랴가꼬 쑤글 쑤글 바짝 몰랴낟따가 이리 비비 보드락끼	그걸막 바짝 몰려 가지고 쑥을 쑥을 바짝 말려 놨다가 이리 비벼 보드랍게
보드락끼막 소네다 비비가꼬 쩨깬쓱 비비가꼬 그 도레다가	보르랍게 손에다 비벼 가지고 조금씩 비겨 가지고 그 돌에다가
도레다 그 하라씨드리 쑥허고 이 착 머시 기리데	돌에다 그 할아버지들이 쑥하고 이 착 뭘 그리데
그래가 부리나 부리나가가꼬언자 부를 피우고	그래서 불이 나 불이 나 불이 나가지 가지고 인제 불을 피우고
그래 그래싿테 하라씨들 봉께	그래 그래 쌓대 할아버지들 보니까
게서 동 다른 동네가믄인제 이 수러치를가꼬 쑥매이로	그래서 동 다른 동네 가면 인제 이 수리취를 가지고 쑥처럼
아 그래하덩가요	어그래 하던가요
요래 착 불로케거든녜	요래 착 불을 켜거든요
예 그래서 요동네도 그랜나 시퍼서 여쭤봉김니다	예 그래서 요 동네도 그랬나 싶어서 여쭤 본 겁니다
그래핸능가도 모리지 난 쑥허능건만 받찌	그래 했는가도 모르지 난 쑥 하는 것만 봤지
잘 아랃씀니더이	예 잘 알았습니다이
그다음인자 요 지여게서 나는 산나물도인자	그 다음 인제 요 지역에서 나는 산나물도 인제
뜨더오가꼬 반찬해뭉는걷또 다 아랃씀니더이	뜯어 와 가지고 반찬 해 먹는 것도다 알았습니다이
아따 마식께 묻따	아따 맛있게 먹었다
언자는녜 음	인제는요 음
내나 그래 무	내나 그렇게 먹어
그 머 사니라기뽀단 들	그 뭐 산이라기 보단 들
아깐주로 사니고 물론이제 드라고 쫌머 갭치는걷또쪼끔 이낀이씀낌니다	아깐 주로 산이고 물론 이제 들하고 쫌 뭐 겹치는 것도 조금 있긴 있을 겁니다
드레서는 어떤 나물드리남니꺼	들에서는 어떤 나물들이 납니까
드레서는 저저 방애재비라고 저네	들에서는 저저 방아잡이라고 전에
저네는 무께 업씽께 방애라고 동그람허이 또 너무리 이써요	전에는 먹을 게없으니까 방아라고 동그랗게 또 나물이 있어요
아까그거 머머 선생니미 머 찯떠라 머 찯득끼	아까 그거 뭐뭐 선생님이 뭐 찾더라 뭐 찾듯이
너물 이리미 저 방애 그거십 보리뱅이보리뱅이	나물 이름이 저 방아 그 거슥 보리뱅이 보리뱅이
방애가아이고	방아가 아니고
하아 보리뱅이 보리뱅이 너무리 익꺼  등뇨	응 보리뱅이 보리뱅이 나물이 있거든요
그걸 호매이로가꼬 뿌리이채 칵 쪼사가꼬 쭈욱 뿌리이르 빼야대 그거느	그걸 호미를 가지고 뿌리째 칵 찧어 가지고 쭉 뿌리를 빼야 돼 그거는
잘빠저요 노닝께 논뚜루게 막 저무디미가머 막 저네 마이 이썩꺼등	잘 빠져요논이니까 논두둑에 막 저 무디미에 가면 전에 많이 있었거든
그럼	음 그럼
보리뱅이 그걸 막 한소쿠리해가꼬 그때는 무끼 엄싱께보리밥해가꼬 막	보리뱅이 그걸 막 한 소쿠리 해 가지고 그 때는 먹을 게 없으니까보리밥 해 가지고 막
보리뱅이 그걸막 한소쿠리석 사람들마둥 가가꼬 정때로 가가꼬 마 빼가와서	보리뱅이 그걸 막 한 소쿠리씩 사람들마다 가 가지고 저녁 때 가 가지고 뭐 빼 가지고와서
쌔비릳꺼등 저 무디미 가머 캐가꼬와서언자 이 막 끈니파리언자 뜨더내비리고개리가꼬 한소쿠리 해와서	널려 버렸거든 저 무디미 가면 캐 가지고 와서 인제 이막 겉 이파리 인제 뜯어 내 버리고 가려 가지고 한 소쿠리 해 와서
엳 쌀마 저 펄펄 끼리가꼬 물끼리가꼬언잗 이 머시매이로 무주꾼언자 쌈능기지언잗	인제 삶아 저 펄펄 끓여 가지고 물 끓여 가지고 인제 이 무엇처럼 무조건 인제삶는 거지 인제
파랑너무링께 너무링께 쌀마가꼬언잗 덴장 덴장그걸가 쪼무라쪼무락 묻찌요 쌀마묻치가꼬	파랑 나물이니까 나물이니까 삶아 가지고 인제 된장 된장 그걸 가지고쪼물락쪼물락 무치지요 삶아 무쳐 가지고
쌀마가꼬 즈즈즈 치너물매이로 무치	삶아 가지고 처처처 취나물처럼 무쳐
그래가꼬 덴장거게 치너물도 덴장에쪼깬 주무리믄 또 마싣떼 장에만 해묵따가	그래 가지고 된장 거기에 취나물도 된장에 조금 주무르면 맛있데 장에만 해 먹다가
덴장에다가 주무리무거	된장에다가 주물러 먹어
그람할머이 우선녜	예 그럼 할머니 우선요
에 요걷또인자그거종뉴부터먼저 아라보고예	에 요것도 인제 그거 종류부터 먼저 알아 보고요
그라먼자 보리뱅이읻꼬	그럼 인제 보리행이 있고
보리뱅이	보리뱅이
그담 또 드레서 나는너무레 또 머가읻씀니까	그 다음 또 들에서 나는 나물에 또 뭐가 있습니까
그 드레도 저네 쑥꾸재미도캐고 미나리도캐고 미나리	그 들에도 전에 쑥구재미도 캐고 미나리도 캐고 미나리
미나리너물 그걷또내나 쌀마무치묵꼬 초점지가꼬	미나리 나물 그것도 내나 삶아무쳐 먹고 초장 쳐 가지고
초 지가꼬 무치문사람무치묵꼬 그양	초장 쳐 가지고 무쳐 먹는 사람 무쳐 먹고그냥
쑥또 캐쓸끼고이	쑥도 캤을 것이고이
쑥또 더 익꼬 논뚜러게	쑥도 더있고 논두둑에
그다메 아까	그 다음에 아까
쑥 쑥꾸재미도 익꼬마	쑥 쑥꾸재미도 있고뭐
고들빼기는	고들빼기는
고들빼이느 여 바테 요런 데 읻찌	고들빼기는 여기 밭에 요런 데 있지
받또 드리니까	밭도 들이니까
예예	예 예
머라캐씀니까	뭐라고했습니까
고들빼이 고들빼이	고들빼기 고들빼기
아까 와 선생니미 이기 머이냐허데	아까 왜 선생님이 이게 뭐냐 하데
그이 고들빼이라	그게 고들빼기야
고들빼이고	고들빼기고
그다메 그거는 업섣씀니까 민들레 머	그 다음에 그거는 없었습니까 민들레뭐
민들레 읻찌요	민들레 있지요
거 민들레라 캐씀니까 머라캐씀니까 여게서	그거 민들레라고 했습니까 뭐라고 했습니까 여기에서
민들레 우리도	민들레 우리도
민들레도 익꼬 저저 하라씨들 맫뚱 어디 맫뚱에	민들레도 있고 저저 할아버지들 묫등 묫등에
할미꼳또익꼬마	할미꽃도 있고 뭐
할미꼳또 반찬함니까	할미꽃도 반찬 합니까
어디 기양마	어디 그냥 뭐
아니고 저기 반찬하능거	아니고 저기 반찬하는 것
어어	응
그다메	그 다음에
그 아까 나시래이라 캐씀니까 나숭개라 캐씀니까 이 동네 쓰던 말로	그 아까 나시랭이라고 했습니까 나숭개라고 했습니까이 동네 쓰던 말로
나 나숭개	나 나숭개
나 아까 방아 방아 보리뱅이	나 아까 방아 방아 보리뱅이
보리배이도 익꼬 나숭개라고 익꺼등또	보리뱅이도 있고 나숭개라고 있거든 또
푸리	풀이
우선언자 종뉴를 말함니더이	우선 인제 종류를 말합니다이
그 다메	그 다음에
그 비르미라꼬 업섣씀니까	그 비름이라고 없었습니까
비림도막 해묵떼요우리드른 아내무박꼬마는	비름도 막 해 먹데요 우리들은 안 해 먹어 봤구만
부사는 사 뭉는데요 그걸	부산은 사 먹는데요 그걸
그어 막 뜨더가고 그래 할매드리 즈즈즈 어디서 도헤지사람드리 오머 조타고	그것 막 뜯어 가고 그래 할머니들이 저 저 저 어디서 도회지 사람들이 오면 좋다고
그라믄 그거는 업섣씀니까 저기 그 달롱개라능거는 업섣씀니까	그러면 그거는없었습니까 저기 그 달래라는 것은 없었습니까
달롱개 이써요 바테 직쩜숭구가꼬 지금 포는디	달래 있어요 밭에 각자 심어 가지고 지금 파는데
또 어떵기 이써스꼬예 여기 이 씀바기 이렁건 업섣씀니까	또 어떤 게 있었을까요여기 이 씀바귀 이런 건 없었습니까
씀바기도 익꼬	씀바귀도 있고
씀바기도 캐다 폴고 머 밸걸다 캐다포라 바테다 해가꼬	씀바귀도 캐다 팔고 뭐별 걸 다 캐어다 팔아 밭에다가 해 가지고
