dialect	standard
땅에도 이게 안 떠러진다	땅에도 이게 안 떨어진다
안 떠러지지 이게 이찌	안 떠러지지 이게 있지
그 땅뜨미 네 그랟 그래	그 땅뜨미 네 그래 그래
네 땅뜸 네	아 네 땅뜸 네
그래서 손때 걸러 반드르 보다 하는코 보니깐드루 실쩨룬이거 그말 증말 전 짱구니 시뜨라지 안 콜 굴려보다 아니 먼저 이걸 빨리 가야지	그래서 손때 걸러 반드르 하는 거 보니깐 실제론이거 정말 전 장군이  안 굴려보다 아니 먼저 이걸 빨리 가야지
클나게꺼든	큰일 나겠거든
그 나두구 가따 이기여	그거 놔두고 갔다 이거야
간는덷 또 며칠때까드루 중이 가서 가마니 생가켜다 쏘거꺼든	갔는데 또 몇 일 되니까 중이가서 가만이 생각하다 속았거든
그때 동항며네 이레 큰 광무를 피 치띠리려문 치 이륻 확 치뜨린다 하더료 골로 방는다는 거는 고리 깨지두 이꼬 그기 택쏘쭈 일컨두 여 공갈로 쏘거따는 거 알거든	그때 동학면에 이렇게 큰 광무를 치띠리려면 이렇게 확 치뜨린다 하거든 골로 박는다는 거는 골이 깨지기도 하고그게   공갈로 속았다는 거 알거든
장구니 그러고 가쓰니까중이 가마니 생가카니까드로이걷 아무래도 안 되게꺼든	장군이 그렇게 하고 갔으니까중이 가만이 생각하니까이거 아무래도 안 되겠거든
다시 또 인제 다음날 또 와따 여 여기를	다시 또 인제 다음날 또 왔다 여 여기를
와가지고 그 다음 장구늘 만나따 이기여	와가지고 그 다음 장군을 만났다 이거야
완는데 장구니 와서 쪼차 쪼께 갈 쑤도 업꼬 너 왜 완느냐	왔느데 장군이 와서 좇아 좇겨 갈수도 없고 너 왜 왔느냐
나 또 씨름 좀 하러 와따고요	나 또 씨름 좀 하러 왔다고요
그럼 해보자	그럼 해 보자
그래 그 나두고 요기 올러가먼 요게 한 일 한 한 사 한 유칠뱅 메다 가먼 여 이써요 여게	그래 그 놔두고 여기 올라가면 여기에 한 일 한 한 사 한 육 칠백 미터 가면 여기에 이써요 여기에
큰 싱냥 구리가요	큰 식량 굴이가요
이 이런 구리따고요	이 이런 굴 있다고요
네 구리요	네 굴이요
응 구리 인는데 거게 보먼 이걷 뼈에 뺑때라 이써 뺑때	응 굴이 있는데 거기에 보면 이거 뼝에 뺑대라 있어 뺑대
뼝때아세요 뼝때	뼝대아세요 뼝대
네네 뼝때 그 아주 볃 이게 볼 돌 이러케 노푼 벼락 뼝때	네네 뼝대 그 아주 이게 볼돌 이렇게 높은 벼락 뼝대 예
그건 뼝때라 한다고 옌날 우리 과거에 뼝때	그건 뼝대라 한다고 옛날 우리 과거에 뼝대
요즈문 벼랑인데 뼝때라고 하조 뼝때	요즘은 벼랑인데 뼝대라고 하죠 뼝대
그래 인젣 걸르쓰 씨름 쫌 하다 가서 그 중이 전 장구늘 보고서는 저 꼭때기에 가서 함 네뛔 봐라	그래 인제 걸려서 씨름 쫌 하다 가서 그 중이 전 장군을 보고서는 저 꼭대기에 가서한 번 너 뛰어 봐라
나러 내 와봐라	내려와 봐라
장구니 머 머 내려봐라 이카두루 응 껄 가게따 이기야	장군이 뭐 뭐 내려와 봐라 이렇게 하니까 응 거기를 가겠다 이거야
그러고서 나중에 메짜썽 무거	그러고서 나중에 몇 자씩 먹어
부굴 둥 둥 데니까 그니까 장구거튼 그래 하주화  하준 하게꺼든	북을 둥둥 데니까 그렇니까 장구 같은 그래 하주화 하준 하겠거든
부굴 둥 둥 확 쩡말 내러오니 이 내러오는데 아이 너는 중이 마리얃 창 창 찌를 창 이쪼대창	북을 둥둥  확 정말 내려오니 이 내려 오는데 아이 너는 중이 말이야 창 창 찌를 창 있죠 대창 차을 가지고 장구늘 확 낭내로 치니깐뇨 창을 가지고 장군을 확  치니깐요
그름 저 자불라고 한줄 알지요	그럼 저 잡을라고 한 줄 알지요
그래요이 장구니 시물 쪼끔 내도 훌쩍 나라서는 저 쪼그로 나라꺼던	그래 장군이 힘을 조금 내도 훌쩍 날아서는 저 쪽으로 날았거든
날개가 이쓰니까 나라서 그래 모짜바따 이기여 중이	날개가 있으니까 날아서 그래 못 잡았다 이거야 중이
이제 그래 그래드니 이제 장구니 또 뭐이라하냐머는 야 나는	이제 그래 그랬더니 이제 장군이 또 뭐라고 하냐면 야 나는
근데 왜 주기 주길려고 그래써요	근데 왜 죽이 죽일려고 그랬어요
옌나레는 씨 씨 기우니 씨고 이래머는 그	아 옛날에는 기운이 쎄고 이러면 그
주길라고	아 죽일라고
그러초 옌나렌 인전 뭐 이 장구니라고 그러면 서로가 까마비로 그 그 그래꺼드뇨	그렇죠옛날엔 인제 뭐 이 장군이라고 그러면 서로가 까마비로 그 그랬거든요
그리니까 그저 그러니까 그러니 이노므 중이 가마니 생가커니까 장구늘 모 짜버꺼든	그러니까그저 그러니까 그러니 이놈의 중이 가만이 생각하니까 장군을 못 잡아거든
그러초 이 인제 클라꺼든	그렇지요 이 인제 큰일 났거든
저 봉종타기 나는 나는 내러와쓰니까 너도 너 중늠 놈 중늠 너도 마리요 나도 내러온다 이기여	저 봉종탁이 나는 나는 내려왔으니까 너도 너 중놈 중놈 너도 말이요 나도 내려온다 이거야
이 저 씨름 절금 저게 저거메기니까 기술 저겐니 저금하니까 기술로	이 저 씨름 절금 저게 저거 메기니까 기술 저게 저금하니까 기술로
절그미 뭠미까	절금이 뭡니까
어우로 노 이케	어울러 놔 이렇게
서로 절금하는거요	아 서로 절금하는 거요
쫌 저금하는 걸 그걸 절그미라 한다고	쫌 저금하는 걸 그걸 절금이라 한다고
그 씨름 저그미지	그 씨름 저금이지
씨름 저금 네	아 씨름 저금 네
그래 인제 올라가요 인제	그래 인제 올라가요 인제
미테는 참 부굴 둥둥 치니까드루 이늠 중이 안 드러 올 쑤 이짜네요	밑에는 참 북을 둥둥 치니까 이놈 중이 안 들어 올 수 있자나요
네네	네네
그 주떼럳 인저 내 때들 꺼 아니요	그 죽 대드러 인제 내 때릴 거 아니요
훙 나라 내러오는데 그 쌔를 고만 모시 전 장구니 그 대창 대창 이짜네	훅 날아 내러 오는데 그 새를 그만 전 장군이 그 대창 대창 있잖아
대드러서 콱 찌르니 주구무는 지팍 치지를 건드롣 장구는 후 떠가져 가는데 이늠 모시기는중은 나는 갈 쑤 업짜네	대드러서 콱 찌르니 죽으면 집 밖   장군은 훅 떠가져 가는데이놈 뭐시기는 중은 나는 갈 수 없잖아
요 탁 찔체가지고 요지를 자버따고	요 탁 질러가지고 요지를 잡었다고
자버가주고 바로 귿 중에 시 시 사체 사체조	잡어 가지고 바로 그 중의 시 시 사체 사체죠
사체를 가따가 어데 무더주고 그 진녕꾸리라 이써요	사체를 가져다가 어디 묻어주고 그 진녕굴이라 있어요
어느 굴	어 어느 굴
지 진장굴 천장굴	진장굴 천장굴
천장굴 네	아 천장굴 네
천장구레 그 가둔다가 지버너서 거기서 그 써거 중이 썽는데 그 뻬가 뻬가 우리 내가 우리가봐따고	천장굴에 그 가둔다가 집어 넣어거기서 썩어 중이 썩는데 그 뼈가 뼈가 우리 내가 우리가 봤다고
시바는 엄는데 우리가 한 삼십 쌀 될 쩌게 고 아넫 토 토닥 비둘기가 걷 가 자요	지금은 없는데 우리가 한 삼십 살 될 적에 고 안에 토 토닥 비둘기가 거기 가 자요
지부로	집으로
비둘기가요	아 비둘기가요
그럼 우리가 청년시저레 이 소까주굴 부쳐 가지고 거 비둘기 자부러 가무는	그럼 우리가 청년 시절에 이 소까지를 부쳐 가지고 거기에 비둘기 잡으러 가며는
솔깝 소까불 부쳐따고요	솔갑 솔갑을 부쳤다고요
소 소 소까지 소까지	소 소 소까지 소까지
소까지 자바서요예	아 소까지 잡아서요예 예
소까지 뿌리라는 건 부쳐가지고 소나무 속 뿌리파서 부쳐가지 건디 거 이러먼 자넫 이럭 삐러박따망거	소까지 뿌리라는 건 부쳐가지고 소나무 속 뿌리 파서 부쳐가지고 거 이러면  이러케 박다만거
뼈가 이써써요	어 뼈가 있었어요
응 그럼 그럼 그럼	응 그럼 그럼 그럼
근디 요즘 모 그냥 사는지 모른두 그래서 하늘 천짜 천자이거든	근데 요즘 뭐 그냥 사는지몰라도 그래서 하늘 천 자 천 자 이거든
장사진는 거 장사 짜 그래 그래서 천장구리요	장사 진는 거 장사 자 그래 그래서 천장굴이요
구리 그루 크게 인는데 그 이르미 천장구리라구	굴이 그렇게 크게 있는데 그 이름이 천장굴이라고
그 유래가 한 역싸가 그루 되우	그 유래가 한 역사가 그렇게 되우
그래 그 장군 그 장구는 대략 뽀면 무래요 무	그래 그 장군 그 장군은 대략 보면 무래요 무
장게를 안 가 안 가짜네 장가를 머 장군 장군찝 장군짐 장군 뭘 하다 보니까 장가를 몯 까따구유	장가를 안 가 안 갔잖아 장가를 뭐 장군 장군집 장군집 장군 뭘 하다 보니까 장가를 못갔다고요
그럼 무허고 제 지끔 제가 늘거짜뇨	그럼 무하고 제 지금 제가 늙었잖아요
무 무	무 무
아드리 업쓰니까 뭐 어들껴	아들이 없으니까 뭐 얻을꺼야
무 무 업쓸 무짜무가 되짜뇨	무무 없을 무 자무가 됐잖아요
그래서 장구느 묘가 저 이씀니다 저 우리 요게	그래서 장군의 묘가 저기에 있습니다 저 우리 요기에
그래요	아 그래요
시방도 가 보먼 인는데 옌나레 크게 젠는데 그 무거써요	지금도 가 보면 있는데 옛날에 크게 지었는데 그 묵었어요
요러구 치먼 소리 망 나거든 이러케 타구	이렇게 치면 소리가 막 나거든 이렇게 타구
그래 유래가 그런 이 이 동네 유래 유래라구 그게	그래 유래가 그런 이 이 동네 유래 유래라고 그게
그런게 이써요	아 그런게 있어요
으이 이 미테 쩌기 요 암 미테 터에 전씨드리 울리는 터이 지끔 고 고향 호짜 준짜하나 아드리 소 손자가 칠형제가 실무자 칠학짜 실무자란 모이미 이러구서 일고비 다 살림사리 괜찬탄 얘기고 학짜라는 거는 그리 세 일곱 싸람 다 칠형제가 다 그리 조탄 얘기요	으이 이 밑에 저기요 앞 밑에 터에 전씨들이 울리는 터가 지금 고 고향 호 자 준 자 하나 아들이 소 손자가 칠형제가 실무자 칠학자 실무자란 뭐냐면 이러고서 일곱이 다 살림살이 괜찮단 얘기고 학자라는 거는 글이 일곱 사람 다 칠형제가 다 글이 좋다는 얘기요
그러케 전 전 전씨드리 오래 살다가 오댄마네 떠 떠나가따구	그렇게 전 전 전씨들이 오래 살다가 오 대 만에 떠 떠나갔다고
서울로 막 떠나가버려찌 그 저네가 전씨들 드러 가지고 또 고만 그 또 마하고 또 전씨가드러가 마하구이루 그 털 지버 떠비여따고	서울로 막 떠나가버렸지 그 전에가 전씨들 들어 가지고 또 고만 그 또 뭐 하고 또 전씨가 들어가 뭐 하고 이래 그 터를 집어 떠비였다고   그 인자 아푸로 그 이직 후세에 인짇 여기 나오꺼요 그 인제 앞으로 그 이직 후세에 인제 여기에 나올거요
그런데 그 터이 뭐냐먼 이 뒤에 일본 싸람드리 옌나렌 그 연하부수형국 고 아페 찌리 도로가나는데 일본 싸람드리 도로를 구찍 전 저늘 끄너따구	그런데 그 터가 뭐냐면 이 뒤에 일본 사람들이 옛날에 그 연화부수형국 고 앞에 길이 도로가 나는데 일본 사람들이 도로를 구직 전 전을 끊었다고
멀 끄너요	뭘 끊어요
주 주룡 주룡	주 주룡 주룡
주룡은 뭐에요	주룡은 뭐에요
주룡이요 직 직 사늘 산 이겨 싼데논 이 읻 제 용주를 주룡이라 함니다	주룡이요 직 직 산을산 이겨 싼데 놓은 이 제 용주를 주룡이라 합니다
직때 옹주를	직때 옹주를
주룡 주룡 주룡 주룡	주룡 주룡 주룡 주룡
주룡이라고 쓰나요	주룡이라고 쓰나요
그 한짠가요	그 한짜인가요
주룡이라군 쩌 이 쩌 이 저 용 용짜는 용 용짜를 쓰지 주룡이 주룡이 이레 타나 내려 타내려 온다능거	아 주룡이란거는 저 이 저 이 저 용 용자는 용 용 자를 쓰지 주룡이 주룡이 이렇게 타나 내려 타 내려 온다는거
산 산세에서	산 산세에서
아주룡이라는 그 불근 용이 내려온다고요	아 주룡이라는 그 붉은 용이 내려온다고요
그러치 그러요	그렇지 그래요
그래 요 요 요 그런 유래는 머 이거는 유래가 현재 지금 내려오는 유래 유래가 아니 한 삼뱅년 이백오심 년 고 고 새에 내려오는 머 역싸란 역 역싸라고 볼 쑤 이쓸까	그래 요 요 요 그런유래는 뭐 이거는 유래가 현재 지금 내려오는 유래 유래가 아니 한 삼백 년 이백 오십 년 고 고사이에 내려오는 뭐 역사란 역사라고 볼 수 있을까
네네 아	네네 아
요 그리구 또 요 고령터 이써요 고령터	여기 그리고 또 여기에 고령터 있어요 고령터
고래 고래장	고려 고려장
고래장터	아 고려장터
칠씨베 고래하는 고래장터	칠십에 고래하는 고래장터
요 이따구 지금	여기 있다고 지금그래요그래요
그거는 응 꼰 고려장 고려 고려 때 해께찌 그런데 시방 거 터 이따구 터이	그거는 고려장 고려 고려 때 했겠지 그런데 지금 거기에 터가 있다고 터가
그래요	아 그래요
지금도 이러케 이러케 해난 터 이따구	지금도 이렇게 이렇게 해 놓은 터 있다고
고려장 이거 우리 마으레	고려장 이거 우리 마을에
고런 고런 전서리 또 인네요	그런 그런 전설이 또 있네요
혹씨 고렁 거 말고 또 아시능 거 이쓰세요	혹시 그런 거 말고 또 아시는 거 있으세요
이 쪼게	이 쪽에
그래 아께 그 여나부수형구기라구 그거이 참 얘기껀데 그래 그래니까드루 인제 그 연하부수형구근 모냐하머는 아께 그 전 전씨들 귿 장 전장구니 거기 나고	그래 아까 그 연화부수형국이라고 그거 참 얘기인데 그래 그러니까 인제 그 연화부수형국은 뭐냐면 이까 그 전 전씨들 장전장군이 거기에서 나고
