dialect	standard
배듭파늘 하나를 그러 주면서 넌 이거나 가지고 이서 허구 사위 사위 사위가 누구냐면 우수니야우순	바둑판을 하나를 그려 주면서 넌 이거나 가지고 있어 하고 사위 사위 사위가 누구냐면 우순이야우순
그게 운님그미야	그게 우임금이야
우수네게다 따리 형제 이선는데 큰 따른 아왕 둘째 딸 이르믄 여영 아왕 여영을 가따 우수네게다 줘뻐려서	우순에게 딸이 형제 있었는데 큰 딸은 아왕 둘째 딸 이름은 여영 아왕 여영을 갖다 우순에게다 갖다 줘버렸어딸 형제를 다 주먼서 임그메 자리를 우수네게 넹겨주구 아들 단주에겐 이 배득판 하나 그려주구넌 이거나 차지하구 이서 줘따 마랴딸 형제를 다 주면서 임금의 자리를 우순에게 넘겨주고 아들 단주에게는 이 바둑판 하나 그려주고넌 이거나 차지하고 있어 줬단 말이야
욘님그미 성이니신데 욘님그믄 후세를 며천년전 아플 내다보시는 양반인데 그래서 아드레게단주에겐 임금 짜리를 안주구 너 배득파니나 너 이거 가지구 이서	이건 임금이 성인이신데 요임금은 후세를 몇 천년 전 앞을 내다보시는 양반인데 그래서 아들에게 단주에겐 임금 자리를 안 주고 너 바둑판이나 너 이거 가지고 있어
핸는데 단주는 그 내용을 몰라	했는데 단주는 그 내용을 몰라
헌데 당여니 내가 임금 노륻 헐 줄 아란는데 아니 엉뚱하게 난 쓸데움는 그림 하나 그려주구이거 넌 이거나 가저 하고 임금 자리는 매 매부에게 누 누이동생 둘씨기나 주먼서 임금시켜주니그이 하니 된 거지	헌데 당연히 내가 임금 노릇 할 줄 알았는데 아니 엉뚱하게 난 쓸데없는 그림 하나 그려주고이거 넌 이거나 가져 하고 임금 자리는 매 매부에게 누이동생 둘씩이나 주면서 임금시켜주니그게 한이 된 거지
하니 돼서 단주는 주거뻐려서 워나늘 품지 풍꾸 그냥 주거뻐린거야	한이 돼서 단주는 죽어 버렸어 원한을 품지 품고 그냥 죽어버린 거야
그 그 워나니 그 순님그미 임금노르슬 하먼서 단주에게 누 누이동생 두를 아내로 거느리고사는데도	그 그 원한이 그 순임금이 임금노릇을 하면서 단주에게 누이동생 둘을 아내로 거느리고 사는데도
단주가 그 워늘 하늘 품꾸 주그니 그 하네 워나니 누이 누이들께루 가서 사리 가가지구 아왕여연 소상강에 무레 다 드러가 다 주거뻐리구 만 거야	단주가 그 원을 한을 품고 죽으니 그 한에 원한이 누이 누이들에게로 가서 살이 가가지고아왕 여영 소상강에 물에 다 들어가 다 죽어버리고 만 거야
그니 거기서부턴 하니 쌘 거야 그냥	그러니 거기에서부턴 한이 쌓인 거야 그냥
워나니 그냥 풍풍 쌔구 나오는 거지	원한이 그냥 풍풍 쌓이고 나오는 거지해서 이 세상은 상그기 돼뻐려서해서 이 세상은 상극이 되어버렸어
서루 그냥 주기구 바꾸 치구 바꾸 주기구 살리구 그래 전쟁이 이러나구 이 모냥이 된 거지	서로 그냥 죽이고 박고 치고 박고 죽이고 살리고 그래 전쟁이 일어나고 이 모양이 된 거지
근데 지금 이 도수가 지금 드러오기 시자커는 거야 이 도수가	그런데 지금 이 도수가 지금 들어오기 시작하는 거야 이 도수가
금 아니 아니 지금 그 도수가 드러온지 안드러온진 뭘 가지고 뭘보고 암니까 마리야	그럼 아니 지금 그 도수가 들어온지 안들어온지는 무얼 가지고 뭘 보고 압니까 말이야
느이 반무나구 싶짜나	너희 반문하고 싶잖아
아니그 사람들 그러게 원하네 주건는데 세게 상그그루 해서 주기구 치구 바꾸 주기구 살리구했는데지금 그거시 푸러저서 후천 시대가 드러온대는 건 뭐 뭐 보고 그런 얘기하냐고 반문헐꺼 가튼데 반문허지	아니그 사람들 그렇게 원한에 죽었는데 세 개 상극으로 해서 죽이고 치고 박고 죽이고살리고 했는데지금 그것이 풀어져서 후천시대가 들어온다는 건 뭐 보고 그런 얘기하냐고반문할 것 같은데 반문하지
내가 이젠 반문꺼지 무러 가먼서 대 줘야지	내가 이젠 반문까지 물어 가면서 대 줘야지
근데 보키 욘님금 먼저에 보키씨가 이서서 보키씨가	그런데 복희 요임금 먼저에 복희씨가 있었어 복희씨가
바로 이 팔괘가 보키씨 나중 팔괘야	바로 이 팔괘가 복희씨 나중 팔괘야
요 요건 아주 정시기야 정식	요 요건 아주 정식이야 정식
근데 무놩 때 욘님금 시저렌 무놩이래서	그런데 문왕 때 요임금 시절엔 문왕이랬어
무낭 때 인데 이 팔괘를 보키씨가 그냥 그린 거 아냐	문왕 때 인데 이 팔괘를 복희씨가 그냥 그린 거 아냐
보키씨두 승이는 승이니라두 몰르지	복희씨도 성인은 성인이라두 모르지
헌데 그때에 하수 하수는 연몯 연모세서 용마	헌데 그 때에 하수 하수는 연못 연못에서 용마
그니가 저 인제 너이는 그게 모르가 아는지 모르간는데	그러니까 저 이제 너희는 그게 모르겠 아는지 모르겠는데
장수나믄 용마 생긴다	장수 나면 용마 생긴다
장수 장수랜 건 월뜽하는 장수지	장수 장수라는 건 월등한 장수지
장수가 나며는 용마가 나온다 그 얘기가 인는 거야	장수가 나며는 용마가 나온다 그 얘기가 있는 거야
근데 용마래는 건 어디서 나오 았냐 물쏘게서 나와 용마는 물쏘게서 나와	그런데 용마라는 건 어디서 나왔냐 물 속에서 나와 용마는 물 속에서 나와
용마가 물 쏘게 튀저나 그때 튀저나오는데 보키씨는 성이니거든 용마가 물 속에 튀어나 그때튀어나오는데 복희씨는 성인이거든튀저나오는데 보니겐 마리 튀저나오거든 물쏘게서	
튀저나오는데 보니겐 마리 튀저나오거든 물쏘게서	튀어나오는데 보니까 말이 튀어나오거든 물 속에서
그 이상허자나 물쏘게서 마리 텨나오니	그 이상하잖아 물 속에서 말이 튀어 나오니
게 그런 얘기가 인는 거야	게 그런 얘기가 있는 거야
무시 보키씨가 무시카며는 타구댕기다가 자바먹뜬지 할 껀데	무식 복희씨가 무식하면 타고다니다가 잡아먹던지 할 건데
성이니시라 그러칠 안코 용말 살피다 보니까 용마 장등에 마 마른 털 이짜나 터리 꼬불랑꼬불랑요러케 뭉처저가지구 뭉켜저가 가지구 무슨 그리믈 그 그려서 지금 나와따 이거야	성인이시라 그렇질 않고 용마를 살피다 보니까 용마 잔등에 마 말은 털 있잖아 털이 꼬불랑꼬불랑 요렇게 뭉쳐져가지고 뭉쳐져가지고 무슨 그림을 그 그려서 지금 나왔다 이거야
그 그리미 무슨 그리미냐 여기 나오는 거야	그 그림이 무슨 그림이냐 여기 나오는 거야
그 용마 잔등에 무슨 그리민 줄 아냐먼 이런 그르믈 지고 나온 거야 이런 이 그리믈	그 용마 잔등에 무슨 그림인 줄 아냐면 이런 그림을 지고 나온 거야 이런 이 그림을
근데 이 그리믈 그린 게 아니라 말 잔등에 털 터리 꼬부락꼬부락 하먼서 온 거지	그런데 이 그림을 그린 게 아니라 말 잔등에 털 털이 꼬부락꼬부락 하면서 온 거지
게 그걸 보고 그린 그리미 요거 하도야	그게 그걸 보고 그린 그림이 요거 하도야
근데 요 하얀 건 양 꺼먼 건 음	그런데 요 하얀 건 양 검은 건 음
아까 다서 다서여서까지는 생수라그래찌	아까 다섯 다섯여섯까지는 생수라 그랬지
요걸 요걸 바로 생수네 요거 부모체야	요거 요거 바로 생수네 요거 부모체야
해가지고 처음 부모가 겨론허면 자식 나차나	해가지고 처음 부모가 결혼하면 자식 낳잖아
첨 하나 아들 난 거야	처음 하나 아들 낳은 거야
아드른 양 아니야 하나는 양이껜	아들은 양 아냐 하나는 양이니까
요거 요 요거 하나는 요 부모에 사이에서 하나 나온 거거든	요 요거 하나는 요 부모의 사이에서 하나 나온 거거든
기겐 요거 하나 나와 요거 부모는 다서시야	그러니까 요거 하나 나와 요거 부모는 다섯이야
다서터고 하나하고 합치니겐 요 여서시 되는 거야	다섯하고 하나하고 합치니까 요 여섯이 되는 거야
아까 얘기헌 그거야 이거	아까 얘기한 그거야 이거
게 이 용마 장등에 이걸 지구 나온 거야	게 이 용마 잔등에 이걸 지고 나온 거야
이걸 보시구선 아하 이때는 이 법또 가지구 백썽을 다스리래는 거구나	이걸 보시고서 아하 이 때는 이 법도 가지고 백성을 다스리라는 거구나
승인이시니깐 이거슬 보고 그린 거시 이 보키팔괘야	성인이시니까 이것을 보고 그린 것이 이 복희팔괘야
여기 여기 그린 이 팔괘야 이거이	여기 여기 그린 이 팔괘야 이게
근데 요건 사괘 네괘만 해찌 요거 팔괘야 팔괘	그런데 요건 사괘 네괘만 했지 요거 팔괘야 팔괘
이러케 뒌는데 무놩때는 어드러케 완냐머는 요건 천지 기쑤가 봄처리야	이렇게 됐는데 문왕 때는 어떻게 왔냐면 요건 천지 기수가 봄철이야
하루 하루에는 이십사시가니 벼놔된다고 얘기해줘찌	하루 하루엔 이십사시간이 변화된다고 얘기해줬지
이십사시가니 시비야 시비지가 한지가 두시간	이십사시간이 십이야 십이지가 한 지가 두 시간
자추긴묘 허는 거이 고이 지지라구 허구 가블병정은 천가니라구	자축인묘 하는 게 그게 지지라고 하고 갑을병정은 천간이라고
고걸 한 바꾸 천간 지지가 한 바꾸 돌먼 육씨비 돼 육씹깝자야 육씨비 되먼 한갑	그걸 한 바퀴 천간 지지가 한 바퀴 돌면 육십이 돼 육십갑자야 육십이 되면 환갑
그 이치가 다 고기 인는 거야	그 이치가 다 거기 있는 거야
그래가지구 여기 이 보키씨가 지나가니겐 보키씨는 봄처린데 여기 오면 무놩이야	그래가지고 여기 이 복희씨가 지나가니까 복희씨는 봄철인데 여기 오면 문왕이야
무놩땐 뭐연냐면	문왕 땐 뭐였냐면
무놩 때는 이 그 이 그리미 또 나와서요 이 그리미	문왕 때는 이 그 이 그림이 또 나왔어요 이 그림이
여기는 보키시대구 여기는 무놩 때야	여기는 복희시대고 여기는 문왕 때야
게 메천년 후지	게 몇천 년 후지
건 지금 뭐 뭐냐 요 낙써라 그런다마랴 낙써	그건 지금 뭐 뭐냐 요 낙서라 그런단 말야 낙서
낙써는 어디서 난냐	낙서는 어디서 났냐
보키 때는 말 장등에다 걸머지고 나와찌마는 이 때는 거부기 장등	복희 때는 말 잔등에다 걸머지고 나왔지만 이 때는 거북이 잔등
거부기 거부기두 연 모세서 나와서 연모세서 거부기 장등에다 이 그리믈 지구 나온 거야	거북이 거북이도 연 못에서 나왔어 연못에서 거북이 잔등에다 이 그림을 지고 나온 거야
겐 무놩두 성이니니겐 아하 하도는 보키시대 봄철게 쓰던 법또구 지그믄 그 법똘 쓰지 말구이 법똘 쓰래는 거구나	그러니까 문왕도 성인이니까 아하 하도는 복희시대 봄철에 쓰던 법도고 지금은 그 법도를  쓰지 말고 이 법도를 쓰라는 거구나
저이키니 무놩이 이걸 보구선 이걸 하도를 하먼서 이 이 팔괘를 또 내논 거야 이거 요건 무놩팔괘야	저렇게 문왕이 이걸 보고선 이걸 하도를 하면서 이 이 팔괘를 또 내놓은 거야 이거 요건문왕 팔괘야
오눌랄까지 송꾸락 꼬불락꼬불락 허는 거 이짜나	오늘날까지 손가락 꼬불락꼬불락 하는 거 있잖아
어태도 무놩 무놩 이 시대 껄 우리가 쓰고 인는 거야 이 시대 껄 쓰구이서	여태도 문왕 문왕 이 시대 거를 우리가 쓰고 있는 거야 이 시대 거를 쓰고 있어
근 무놩은 어느 때냐 무놩은 일려니면 봄철 무저러키니 보키씨는 봄철 무놩은 여름철	그 문왕은 어느 때냐 무놩은 일년이면 봄철 무복희씨는 봄철 문왕은 여름철
기겐 생가캐봐 봄처레 허는 일과 여름처레 허는 일관 딸르자나	그러니까 생각해봐 봄철에 하는 일과 여름철에 하는 일과는 다르잖아
봄처레는 논 갈고 받 갈고 씨앋 뿌리고 허지마는 여름처레는 그 싹 나온 걸 가꿔야 하자나 노냥씨안만 뿌리면 어뜨케 가꿔야자나	봄철에는 논 갈고 밭 갈고 씨앗 뿌리고 하지만 여름철에는 그 싹 나온 걸 가꿔야 하잖아 노상씨앗만 뿌리면 어떡해 가꿔야 하잖아
가꾸먼 어뜨케 되냐 가꾸면 여름처렌 그냥 모내 팽창해 뻐려 막 퍼저뿐다	가꾸면 어떻게 되냐 가꾸면 여름철엔 그냥 모내 팽창해 버려 막 퍼져 버린다
인구가 얼마 퍼전냐 지금 인구가 지구상에 인구가 얼마나 퍼저서	인구가 얼마나 퍼졌냐 지금 인구가 지구상에 인구가 얼마나 퍼졌어
근데 인구가 그냥 그러케 퍼저나가면 안되거든	그런데  인구가 그냥 그렇게 퍼져나가면 안 되거든
그 뭐냐 여르미 가면 뭐냐 가을처리 온다 마리야	그 뭐냐 여름이 가면 뭐냐 가을철이 온단 말이야
가을처레 오먼 어트게 사냐 비여 전부 추수해야 돼	가을철에 오면 어떻게 사냐 베 전부 추수해야 돼
근데 봄처레는 하 하눌끼우니야	그런데 봄철에는 하늘 기운이야
하눌끼우네 너이 다른 건 몰라도 마눌거튼 거 마눌건나 땅에다 안 시머도 저 다라꺼튼 데 놔도동지가 지나먼 동지는 서따리야 동지딸 동지딸 지나먼 동지에 이량이 시생이라는 거야	하늘 기운에 너희 다른 건 몰라도 마늘같은 거 마늘같은 건 땅에다 안 심어도 저 다락같은데 놔도 동지가 지나면 동지는 섣달이야 동짓달 동짓달 지나면 동지에 이량이 시생이라는거야
이 너이드란텐 이 드끼 어려운 얘기들	이 너희들한텐 이 듣기 어려운 얘기들
