dialect	standard
쩌야 인재 소시 크다고 거기	쪄야 솥이 크다고 이제 거기
이래 머이 큰 소슬 자관 어트개 드러 소설 맹그라 가주구	이렇게 뭐 큰 솥을좌우간 어떻게 들어 솥을 만들어 가지고
아주 마니 가따 쟁깅다고 그걸	에 아주 많이 갖다 잰다고 그것을
쟁기 가주구그 삼을 쩡 거럴	재어 가지고 에 그 삼을 찐 것을
인재 그래야 또랑 가애서 해 나야	이제 그래야 도랑가에서 해 놔야
옌날 꺼 아실라고 선생님 청주서 오싱 거여	옛날 거 아시려고 선생님이 청주에서 오신 거야
그걸 인재 또랑애 가따 인재 무래 당과	그걸 이제 도랑에 갖다 이제 물에담가
당과야 인재 씨끄 씨근 다매 뻬낀다고	담가야 이제 식은 식은 다음에 벗긴다
뻬껴	벗겨
뻬끼 가주구	벗겨 가지고
인저 대공은	이제 대
그럼 그거 찔 때는 어트개 쩌요	그럼 그거 찔 때는 어떻게 쪄요
쩌넝 건 나수로	찌는 건 낫으로
나수루 비 뿌리	낫으로 베어 버려
저기 그 찌	아 저기 그 찌
나스로 비 가주 다발루 무꺼 가주구	어 낫으로 베어 가지고 다발로 묶어가지고
다발로 무꾸	다발로 묶고
그리구서 저기	그리고서 저기
인재	이제 에
삼쏘설 맹그러논 대 거러농 대다가 가따가	삼솥을 만들어 놓은데 걸어 놓은 데다가 갖다가
그 삼쏘태다가	그 삼솥에다가
싸가주구 부를 때가주 쩐다구	쌓아 가지고 불을 때가지고 찐다고
가뜩카개	가득하게
쌀마 쌀마	삶아 삶아
이 이기 소치라먼 선생님	이 이게 솥이라면 선생님
이기 소치라먼 여길 꽉 찡궈요 아마	이게 솥이라면 여기를 꽉 끼워요 아마
이개	이게
꽉 찡궈 가주구	꽉 끼워 가지고
이 이 세로루 하나요 여푸루 누우	이 세로로 하나요 옆으로 누워서
여푸루 누워서 막 찐다고	옆으로 누워서 막 찐다고
여푸루 누어서 찐다고	어 옆으로 누워서 찐다고
여푸루 아내찌	옆으로 안 했지
아이 여푸루 누어서 쩌	아니옆으로 누워서 쪄
딴따낭 걸	
요로캐 어울리지	이렇게 어울리지
그기 지무로 막 찌능 거기 때미내	그게 김으로 막 찌는 것이기 때문에
그래서 쩌자구 머 그르캐 아니야	그래서 찌자고 뭐 그렇게 안 해
그 미태다가 불 때구	그 밑에다가 불 때고
인재 그 미태	어 이제 그 밑에
이개 아주 끋 쩌 한 한 질반 이르캐	이게 아주 끝 저 한 한 길 반 이렇게
예예	예
사람 키루 질반쭘 이르캐 크니까 잘 대먼	사람 키로 길반 쯤 이렇게 크니까 잘되면
그르캐 질개 크니까	그렇게 길게 크니까
이거 새와서 할라카먼 골란하고	에 이걸 세워서 하려면 곤란하고
또 마이 제대로 모단다고	또 많이 제대로 못 한다고
그릉깨 막 둔 이래 둔너서 기냥 막 잰다고 재야	그러니까 막 드러눕 이렇게드러누어서 그냥 막 잰다고 재
이짝 저짜그로 이래 마촤서 재 가주구 가뜩 이래 싸 가주구 덥꾸 양짜갤 덥꾸막 노피 싸 가주구지멀 올리 가주 지물 딴 대로 모쌔개 하고 우로만 올라가개 해 가주 전채럴 전채럴 다 쌈넌다구	이쪽 저쪽으로 이렇게 맞춰서 재 가지고 가득 이렇게 쌓아 가지고 덮고 양쪽을 덮고 막 높이 쌓아 가지고 에 김을올려 가지고 김을 딴 데로 못 새게 하고 위로만 올라 가게 해 가지고 전체를 다삶는다고
멀루다 더퍼요 그러면	뭘로 덮어요 그러면
그 인재 더깨를 지금	그 이제 덮개를 지금 에
옌나래넌 머 그 저 끄냥	옛날에는 뭐 그 저 그냥 에
거시기 에 무슨 저 베 베그텅 거 이렁 걸로 해 가주구	거시기 에 무슨 베 배같은 걸 이런 것으로 해 가지고
그거 하넌 사람더리 인재 별또로 맹그라가주구	그거 하는 사람들이 이제 별도로만들어 가지고
이래 덤능 걸 맹그란는대	이렇게 덮는 걸 만들었는데
지그먼 조웅 기 마이 이찌	지금은 좋은 게 많이 있지
조웅 기 지끄먼 인재 푸라스티그로 맹긍 거라든지 어짜든지 머	좋은 게 지금은플라스틱으로 만든 것이라든지 어쩌든지 뭐
일방 노가빠지넝 거만 아니먼 되넌대	일방 녹아빠지는 것만 아니면 되는데
그렁 걸루 해 가주	그런 걸로 해가지고
멍석 끄틍걸로 가따 이래 우앨 더꼬	멍석 같은 것으로 갖다 이렇게 위를덮고
단다니 이르캐 더퍼 가주구	단단히 이렇게 덮어 가지고
쩌 가주구	쪄 가지고
그 또랑 까애다 가따 시쿼 가주	그 도랑가에다 갖다 식혀 가지고
인재 뻬끼 가주구	이제 벗겨 가지고
이걸 말룬다고 말려	에 이걸 말린다고 말려
그라고 저 하야캐 그 저	그리고 하얗게 그 저
삼때는 인재 가따가	삼대는 이제 갖다가
에 이런대 인재 발 발도 여꺼 가주 써 머꼬	에 이런 데 이제 발 발도 엮어가지고 써 먹고
에 지벙 집 찌먼 지벙 이넌대 거 거기두 가따 깔고	에 지붕 집 지으면 지붕이는데 그 거기에도 가져다 깔고
머 이래 둘루넌 대두 치구 머 이런 대두 써 머꼬	뭐 이렇게 두르는 데도 치고뭐 이런 데도 써 먹고
그 인재 껍띠기럴 베껴 가주구 그게 사미니	그 이제 껍데기를 벗겨 가지고 그게삼이니
그기 베 난는 사미 되넝 거지	그게 베 짜는 삼이 되는 거지
그 껍 껍띠기	그 껍 껍데기
껍띠길 베껴 가주 또	껍데기를 벗겨 가지고 또
또 재새걸 해야 그글짜기야	에 또 재색을 해야 그것을 에 째
짜개 가주구	째 가지고
인재 시럴 맹그넝 거여	이제 실을 만드는 거야
또 이서 가주구	또 이어 가지고
이래 가주 씨럴 씨럴 맹그러 가주구	이렇게 해 가지고 실을 실을 만들어 가지고
삼대를 매 인재 맹그넝 거지	어 삼대를 만 이제 만드는 거지
아 그래잉 그거	아 그러니까 그거
껍띠기가 그리잉까 인재 널 널부니까 고걸	껍데기가 그러니까 이제 넓 넓으니까 그걸
짜개야	째
짜개야	째
일리리 짜개 가주 또 글 이서	일일이 째 가지고 또 그걸 이어
이서 가주구	이어 가지고
그걸 멀루 인너냐 하먼뇨	그걸 뭘로 잇느냐 하면요
그 삼멀 다 삐끼 넝기	그 삼을 다 벗기는 게
또랑애다가 노코 흔드러머뇨	도랑에다가 놓고 흔들면요
이게 흔드러 가주	이렇게 흔들어 가지고
고 하양 거만하양 거만 남넌다고 하양 거	그 하얀 것만 하얀 것만 남는다고 하얀 거
요로캐 하노콤썩 해 가주구서 요기럴 인재 씩 요기 씩꿔요	요렇게 한움쿰씩해 가지고서 여기를 씻 요기를 씻어요
요래 요래 씩꿔 가주구서넌 콱 짬매드라고요	요렇게 요렇게 씻어 가지고는꼭 동여매더라고요
막 하노콤썩	막 한움쿰씩
거때 마 아주 예줌바 이 또랑애 여기 무리 마이 내려가써요 그때만 해두	그때만 해도 아주  이 도랑에 물이 많이 내려갔어요 그때만 해도
인재 또랑애서 쩌구	이제 도랑에서 찌고
남저남저 흔들머뇨 그기 내리가요	남실남실 흔들면요 그게 내려가요
요 막 흔들만	요 막 흔들면
그 껍띠기가	그 껍데기가
걱 거태 인능 거	겉 겉에 있는 거
아주 껍띠기 새파랑 건 뻐꺼저고	아주 껍데기 새파란 것은 벗겨지고
하양 거만 나마야 베럴 맹그넝 거여	하얀 것만 남아야 베를 만드는 거야
근대 아주 하양 거만 안 남 쩌 그르캐 하양 거만 안 나마	아주 하얀 것만 안 남 저 그렇게 하얀 것만 안 남아
근대 낭기 점 더러 이 붇끼두 하구 이린대	그런데 나무가 좀 더러 이게 붙기도 하고 이런데
그거럴 인재 기냥 이기 짜갱 그시 이르캐 넙쭈카지 이개	그거를 이제 그냥 짼것이 이렇게 넓적하지 이게
그라먼 고고럴	그러면 그거를
넙쭈카기만 해궁 그개 짜갠다닝깨 그거 또	넓적하기만 하면 그걸 쪼갠다니까 그걸 또
다스 까닥뚜 나오넝 거 이꾸 여서 까닥뚜 나오넝 거뚜 이꾸	다섯 가닥도 나오는 거 있고 여섯 가닥으로 나오는 것도 있고
세 가닥뚜 나오능 기 이꼬 두 가닥 나오는 가능 건 그리여	세 가닥도 나오는게 있고 두 가닥 나오는 가는 것은 그래
그래서	그래서
삼베도 그걸 가늘기 짜개만	삼베도 그걸 가늘게 째면
저 이 머여	저 이 뭐야
고대 모콰	아까 목화
모콰 저 쌔쑤 나오넝 거마냥	목화 저 새수 나오는 것마냥
더 곤 삼베가 나오고	더 고운 삼베가 나오고
구깨 짜개먼 인저 뿔떡쌈뻬가 나오넝 거지	굵게 째면 뿔떡삼베가 나오는 거지
고고또 고래되요	그것도 그렇게 돼요
처매 가리야 대요 그거또명마냥	처음에 가려야 돼요 그것도 목화마냥
그래 가주 인재	그래 가지고 이제
삼베가요	삼베가요
가쟁이 벙 기 이짜나요	가지가 벋은 게 있잖아요
상태가	상태가
가쟁이 벙 거넌 인재 따로 과 가리 노코	가지가 벋은 것은 이제 따로 가 가려 놓고
꼬꼬타개 매끄낭 건 또 따루 하구 이래요	꼿꼿하게 매끈한 것은 또 따로 하고 이래요
명마냥	목화마냥
그라먼 인재 깨끄타고 키 킁 거넌 인재 첨 재 고깨 짜개 가주구 인재	그러면이제 깨끗하고 키 큰 것은 이제 참 저 곱게 째 가지고 이제
차 저 고온 삼베가 대고	차 저 고운 삼베가 되고
이 그 가쟁이 벌구 막 이렁 건 인재 좀	이 그 가지가 벋고 막 이런 것은 이제 좀
그 수기 이짜나요	그 숙이 있잖아요
고람 재 그렁 건 쪼곰 쪼곰 구깨 짜개 가주구	그러면 이제 그런 건 조금 조금 굵게 째 가지고
그거또 쫌 내고	그것도 좀 내고
그거뚜 모콰로 모콰로 베 맹그렁거랑 비스타다고	그것도 목화로 목화로 베 만드는거랑 비슷하다고
안 조웅 거로	안 좋은 거로
물래애 자꼬 이래야 된다고 그거또	물레에 잣고 이래야 된다고 그것도
꽈야 대니까	꼬아야 되니까
그거 그러먼 삼때가 곧깨 고깨 할라그러면 좀 심 저기 갈 때 줌 달개 가라야 되갠내요	그거 그러면 삼대가 곧게 곧게 하려고 하면 좀 심 저기 갈 때좀 달게 갈아야 되겠네요
아이 달개 가라야 되요	아이 달게 갈아야 되요
너머 너머 다라도 안 되고	너무 너무 달아도 안 되고
너무 드무러두 안 대능 기요	너무 드물어도 안 되는 거요
고고 참 씨 뿌리능 기	그거 참 씨 뿌리는 게
드물먼 가재이가	드물면 가지가
씨 뿌리멀 아주 기술쩌그로 해야 대능 거요	씨 뿌림을 아주 기술적으로 해야 되는 거요
그르개써요	그렇겠어요
씨 뿌리멀	씨 뿌림을
이 너무 드물먼 가쟁이가 버러서 안 댄다 마리여	이 너무 드물면 가지가 벋어서안 된다 말이야
가쟁이가 버러서	가지가 벋어서
그거 그래 가주구 이 토비라구 여여 이 저기 칼 뚜꺼운 칼마냥요	그거 그래가지고 이 톱이라고 요요 저기 칼 두꺼운 칼마냥요
뚜꺼웅 칼 이짜나요	두꺼운 칼 있잖아요
두꾸깨 맨들무넌	두껍게 만들면
두꺼깨 맨드러 가주구	두껍게 만들어 가지고
사라미 이르캐두 암 빌 정도루 해 가주구서	사람이 이렇게 해도 안 벨 정도로해 가지고서
고거 요러캐 무꾼대럴 인재 요거 무꾼대는 여기 암 뻐까지거던녀	고거 요렇게묶은 데를 이제 요고 묶은 데는 안 벗겨지거든요
뻐꺼지덜 아내요 그기	벗겨지들 안 해요 그게
그래서 고건 나두꾸 인재 해 가주구서넌 이기 빤때기다 노쿠	그래서 그건 놔두고 이제 해 가지고서는 이걸 빤때기에다 놓고
이기 요 지리기 요고마난 짐 지버 가주구 이르캐 만드능 기 이써요 요르캐	이게 요 길이가 요것만한 짐 집어 가지고 이렇게 만드는 게 있어요 요렇게
다 삐끼야 대요 이르캐	다 벗겨야 돼요 이렇게
이 이슬 때	이 이을 때
이슬 때	이을 때
그래야	그래야
이스매럴 이스매럴	매듭을 매듭을
그 당과서 이재 그뚜 추지야지	그 담가서 그것도 축여야지
말르먼 안 대거던녀	마르면 안 되거든요
그래 요래 토파리 이써요	그래 요렇게 톱칼이 있어요
톡콰리라캐요 그거럴	톱칼이라고 해요 그것을
톱칼	톱칼
토칼	예 톱칼
그리선 이르키 삐끼 가주구서루넌	그래서는 이렇게 벗겨 가지고서는
에헤 가쟁이 이 나무럴 하나 요로캐 가쟁이 요기 요로캐 짜개 가주구	에가지 이 나무를 하나 이렇게 가지를 여기를 이렇게 째 가지고
요기다 꼬바요	요기에다 꽂아요
꼬바 가주구 인재 이르캐 질만 여자드리 이르캐 다리 여그다가 이르캐 하낙씩빼 가주 이서요	꽂아 가지고 이렇게 길면 여자들이 이렇게 다리 여기에다가 이렇게 하나씩 빼어 가지고 이어요
허허 그 인너라고	허허 그 잇느라고
거 짜갱 거	그거 쪼갠 거
쪽 이서야 대니까	쪽족 이어야 되니까
이서 가주구 한 소코리썩 맨드러 가주구넌 에헤 비어 가주구 끄내키루 고고좀 모쓰넝 거 그거럴 요로캐 짬매지요 그냥	이어 가지고 한 소쿠리씩 만들어가지고는 에헤 베어 가지고 끈으로 그거 못 쓰는 거 그것을 요렇게 동여매지요그냥
그개 십짜루 짬매서 요로캐 쏘다 노코	그게 십자로 동여매서 요렇게 쏟아 놓고
그라먼 요로캐 모새루 인재 가따 요로캐 요로캐 해 노코	그러면 요렇게 모래로 이제 갖다 요렇게 요렇게 해 놓고
그거뚜 열 깨를 해 가주구서	그것도 열 개를 해 가지고서
그 저기다 저 이르캐 에 열깨 톰 이기 맨더넝 거 거거다가 꼬바 가주구	그 저기다가 저 이렇게 에 열 개 톱 이렇게 만드는 거 거기다가 꽂아 가지고
물래루 자사 가주구 꾸리를 맹글 참 저 가라걸 맹그라 가주 하자나 그또	물레로 자아 가지고 꾸리를 만들 참 저 가락을 만들어 가지고 하잖아 그것도
그거뚜 명마냥 자사 가주구 고또 해야 대구 또까치 그 명아고 또까타요	그것도 목화마냥 자아 가지고 그것도 해야 되고 똑같이 그 목화하고 똑같아요
그런 그런시그루 하넝 거	아 그런 그런 식으로 하는 거
인재 삼베다 명베다 이래  하능 거또 또까타요	삼베다 명베다 이렇게 하는 것도 똑같아요
나넝 거까지두 또까틍 거지 인재	나는 것까지도 똑같은 거지 이제
과정이	과정이
