dialect	standard
여름이는 뭣보덤 참우막에 올라서 한숨 푹 자는 것이 최고 아니겄유	여름에는 뭣보다 참외밭을 지키기 위하여 밭머리에 지은 막에 올라서 한숨 푹 자는 것이 최고 아니겠어요
참이막이는 뭣 하러 올라가다 떨어져서 다리를 다치구 그랬유	참외밭을 지키기 위하여 밭머리에 지은 막에는 뭣 하러 올라가다 떨어져서 다리를 다치고 그랬어요
참풀가디를 불태우머 연기가 마이 나 눈이 맵다	생나무 가지나 잡풀을 불태우면 연기가 많이 나서 눈이 맵다
참회 밭에다 짛는 참회막은 낭글르 맨드오	참외 밭에다 짓는 참외를 지키기 위해 지은 막은 나무로 만드오
찹쌀루 찹쌀부끼미 해 먹는 겨	찹쌀로 찹쌀부꾸미 해 먹는 거야
감나무 그늘이 지 가 펭상이 찹찹해서 낮잠 자기 딱 좋다	감나무 그늘이 져 가지고 평상이 꽤 찬 느낌이 있어서 낮잠 자기 딱 좋다
니가 겁나게 맞아서 창나야 정신 잠 채리겄냐	네가 매우 맞아서 초주검이 되어야 정신 좀 차리겠니
냄시를 맡아 봉께 창창 쉬었어	냄새를 맡아 보니까 심하게 쉬었어
무수고시래기는 무수를 썰어서 메칠을 채널어야 햐	무말랭이는 무를 썰어서 며칠을 말리려고 널어놓은 것을 뒤집어서 다시 널어야 해
깨가 끝만 채모 좋다 그래가 아무 걱정 안 했지	깨가 끝만 잘되면 좋다 그래서 아무 걱정 안 했지
그라 행동이 채상없으모 사람들이 싫어한다	그렇게 행동이 채신없으면 사람들이 싫어한다
예전이는 채상틀에다 후려쳐서 베가 떨어지게 했유	예전에는 개상에다 후려쳐서 벼가 떨어지게 했어요
일이 단번에 잘대겠나 채채로 다 잘댈 기다	일이 단번에 잘되겠나 차차로 다 잘될 것이다
옛날에는 책가오리로 잡지 종이르 주로 썼다	옛날에는 책가위로 잡지 종이를 주로 썼다
삼촌은 책까풀이 다 떨어지구로 공부를 마이 했다 카니더	삼촌은 표지가 다 떨어지게 공부를 많이 했다고 합니다
챗독 밑에 묻어 논 곡석을 쥐가 다 파 뭈다	챗독 밑에 묻어 놓은 곡식을 쥐가 다 파 먹었다
자는 처래미 놔두모 종일 잘 놈이야	쟤는 그대로 놔두면 종일 잘 놈이야
가는 건딜지 말고 처레미 놔 두어라	걔는 건들지 말고 그냥 놔 두어라
처머이에 잘해 나야 냉제 좀 펜치	처음에 잘해 놔야 나중에 좀 편하지
살아서 돈으 그라 처무지모 뭐 하나	살아서 돈을 그렇게 마구 모아 쌓으면 뭐 하나
처문지는 나도 가로 몬 알아밨다	처음에는 나도 걔를 못 알아봤다
진눈깨비가 처적처적 내리이 오늘은 집에 머무자	진눈깨비가 추적추적 내리니 오늘은 집에 머물자
너그 집 개가 꼬래이를 축 처잔 거로 보이 어데 아푼갑다	너희 집 개가 꼬리를 축 처뜨린 거를 보니 어디 아픈가 보다
밭에 가서 무시 뽑을라고 봤더만 누가 다 뽑아가고 처진거리밲이 없었어라우	밭에 가서 무 뽑으려고 봤더니만 누가 다 뽑아가고 찌꺼기밖에 없었어요
근자에 요로고 봉께로 처처이 고놈이 문제더랑께	근자에 요렇게 보니까 상황마다 고놈이 문제더라니까
워째 천방들이 몰려댕긴당가	어찌 거지들이 몰려다니는가
애기 내려 놓고 천불나게 나오소	아기 내려 놓고 부리나케 나오오
인자 천없이도 집에 간다고 그라네	이제 세상없어도 집에 간다고 그러네
천장뿔을 가주고 있는 소는 보기에 무섭더라	양쪽 모두 위로 향하여 난 소의 뿔을 가지고 있는 소는 보기에 무섭더라
세상엔 나쁜 넘이 천지삐까리로 있제	세상엔 나쁜 놈이 매우 많이 있지
해 뜨기도 전에 철떡밥 해 묵고 왔소	해 뜨기도 전에 새벽밥 해 먹고 왔소
괭이철로 숨어 갖고 머 한당가	괭이처럼 숨어 가지고 뭐 하는가
우리 철리로 핀을 정허자	우리 가위바위보로 편을 정하자
동네 으런덜 앞에서 철움씨 굴지 말어라	동네 어른들 앞에서 철없이 굴지 마라
나이거 멫인데 안즉두 철웂는 짓으 하구 댕기나	나이가 몇인데 아직도 철없는 짓을 하고 다니니
노끈이 철철하여 기양 끊어진다	노끈이 약하여 그냥 끊어진다
아들이 땅바닥에 철푸데기 앉어서 동니가 떠나가라고 우는 겨	아들이 땅바닥에 철퍼덕 앉아서 동네가 떠나가라고 우는 거야
어지 엄니가 첨무이로 말씸하셨어예	어제 어머니가 처음으로 말씀하셨어요
미칠 전 아부지가 지한테 첨문지로 펜지를 보내셨네예	며칠 전 아버지가 저에게 처음으로 편지를 보내셨네요
첫더우부터 이러 더워서 어떡하나	첫더위부터 이렇게 더워서 어떡하나
전화기로 목소리를 들응께 그놈 얼굴이 첫벅에 생각난단 말이여	전화기로 목소리를 들으니까 그놈 얼굴이 첫밗에 생각난단 말이야
여름철 농새는 주로 첫새벅에 시작해요	여름철 농사는 주로 첫새벽에 시작해요
오눌 첫참이 먹음직시룹다	오늘 오전 첫 새참이 먹음직스럽다
저느마느 청관시러워서 나서는 일은 못하잖소	저놈은 숫기가 없고 수줍음이 많아서 나서는 일은 못하잖소
가는 속으 알 수 웂는 청너구리 같은 눔이야	걔는 속을 알 수 없는 너구리 같은 놈이야
방맹이로 쳐 붕께 퍼러게 청독이 오르제	방망이로 치니까 퍼렇게 멍이 오르지
청소깝을 불에 옇었디 연기가 마이 난다	마르지 않은 소나무의 가지와 솔잎을 불에 넣었더니 연기가 많이 난다
왜서 그러 눈으 체뜨구 있나	왜 그렇게 눈을 치뜨고 있니
체라쎄 자네 감기 걸렸는갑만	체라쎄 자네 감기 걸렸나 보군
체민밥도 너무 많으머 주인이 싫다 칸다	체면을 차리기 위해 남기는 밥도 너무 많으면 주인이 싫다고 한다
저짜서 체이로 나락 좀 까불기라	저쪽에서 키로 벼 좀 까불러라
체체라쎄 제침이 되게 나오는구만이라	체체라쎄 재채기가 심하게 나오는군요
내거 너머 체통머리 웂이 굴었나	내가 너무 체통 없이 굴었니
머여 간 기 쳉게서 맴이 안 편타	먼저 간 게 켕겨서 마음이 안 편하다
자고 인나면 초꼽재기 먼저 띠라	자고 일어나면 눈곱 먼저 떼라
초꽂이불 써 놓고 바느질도 하고 그랬제	호롱불 켜 놓고 바느질도 하고 그랬지
할아버이 지삿날이 다음달 초나흐렛날이재	할아버지 제삿날이 다음 달 초나흗날이지
요번 달 초날이 큰아부지 제삿날 아입니꺼	요번 달 초나흘이 큰아버지 제삿날 아닙니까
다 지난 일으 왜서 자꾸 초내나	다 지난 일을 왜 자꾸 추어내니
그라 중요한 일을 초다디기에게 시키면 우떻게 하나	그렇게 중요한 일을 초짜에게 시키면 어떻게 하니
서쪽 하늘에 초롱거리던 별들이 지끔은 보이지가 않어유	서쪽 하늘에 초롱초롱하던 별들이 지금은 보이지가 않아요
가는 초배기 하나 들고 낭구하러 가더라	그 아이는 고리나 대나무로 엮어 만든 도시락 하나 들고 나무하러 가더라
그 집은 초불논매기가 마이 늦었다 카더라	그 집은 논을 맨 처음으로 김매는 일이 많이 늦었다고 하더라
칠월 초삳날이 할매 제사 아이가	칠월 초사흗날이 할머니 제사 아니냐
어무이는 초이릇날마다 새복부터 절에 가가 공양드리고 온다 아이가	어머니는 초이렛날마다 새벽부터 절에 가서 공양드리고 오잖아
초이릿날 새복에 절에 갈 긴께 준비하거라이	초이렛날 새벽에 절에 갈 거니까 준비해라
초장거리도 안 되는 일로 둘이 할 거 있나	일을 시작한 첫머리 무렵에 해치울 수 있는 정도의 일거리도 안 되는 일을 둘이 할 거 있니
안즉 초저냑인데 발써 자나	아직 초저녁인데 벌써 자니
초저욹이래두 바람이 차니까 옷으 뜨시게 입구 나가라	초겨울이라도 바람이 차니까 옷을 따뜻하게 입고 나가라
그저 초주는 말만 좋다구 하지 말구 쓴소리두 새게들어요	그저 추어주는 말만 좋다고 하지 말고 쓴소리도 새겨들어요
초하로보름 지사 지내고 니는 서울로 올라가이라	삭망 제사 지내고 너는 서울로 올라가거라
요새는 촌구섴에 살아두 시상 돌어가는 거 몰르는 기 웂아	요새는 촌구석에 살아도 세상 돌아가는 거 모르는 게 없어
자꼬 촌시리 코 흘리지 마라	자꾸 촌스레 코 흘리지 마라
이런 총찬헌 것이 등잔을 확 엎어 부네	이런 멍청한 것이 등잔을 확 엎어 버리네
술에 최서 정신이 없는 놈으 끌고 가느라 죽겠다야	술에 취해서 정신이 없는 놈을 끌고 가느라 죽겠다야
쌀이 없응게 넘우 집서 추어서 묵어야지 어찌겄어	쌀이 없으니까 남의 집서 꾸어서 먹어야지 어쩌겠어
쟤는 일을 추어 보려고 꾀를 부리는 겨	쟤는 일을 해야 할 양보다 적게 해 보려고 꾀를 부리는 거야
겡운기가 삐곡삐곡 난리럴 허구먼 추대럴 써서 지름 잠 치야 쓰겄소	경운기가 삐걱삐걱 난리를 하는구만 기름치는 기구를 써서 기름 좀 쳐야 되겠소
옷채림이 추리하다구 사람으 함부루 대하문 못써	옷차림이 추레하다고 사람을 함부로 대하면 못써
그렇게 추성거리다가 그 사람 놓치문 워쩔 겨	그렇게 머뭇거리다가 그 사람 놓치면 어쩔 거야
요줌 추자는 점따 국산이 아이제	요즘 호두는 전부 다 국산이 아니지
배차는 값이 하루거리 채구 추지구 햐	배추는 값이 하루걸러 채고 떨어지고 해
음악만 나왔다 카믄 다 일나서 춤천다	음악만 나왔다 하면 다 일어나서 춤춘다
날이 추와사 충애 밑에 고드름이 달렸구나	날이 추워서 추녀 밑에 고드름이 달렸구나
사람이 꼭 술로 무야 췌는 기 아이다	사람이 꼭 술을 먹어야 취하는 게 아니다
어떤 일이든지 돈 때문에 억지루 하문 그기 바루 츤한 일이야	어떤 일이든지 돈 때문에 억지로 하면 그게 바로 천한 일이야
츳서리거 내리기 전에 추수르 끝내야지요	첫서리가 내리기 전에 추수를 끝내야지요
다 팔어먹구 인제 층층다랑이 쪼끔밖에 안 남었유	다 팔아먹고 이제 다랑이 쪼끔밖에 안 남았어요
우리 심심한디 바둘이나 한 치 하세	우리 심심한데 바둑이나 한 판 하세
못 이기는 치기 같이 댕겨와	못 이기는 척 같이 다녀와
살을 뺀닥 험서 춤만 친디 빠지겄냐	살을 뺀다고 하면서 춤만 추는데 빠지겠니
푸른 하늘로 치다바보이께네 가을이 느께지는 겉다	푸른 하늘을 우러러보니 가을이 느껴지는 것 같다
치대기는 힘들어 가주고 웬만하머 잘 안 하지	아래쪽 논에서 위쪽 논으로 올라가며 물을 대는 일은 힘들어 가지고 웬만하면 잘 안 하지
아가 자꾸 물건을 치뜨레놔사 정신이 없다	아이가 자꾸 물건을 늘어놓아서 정신이 없다
잔차르 다 치래구 나니 맴이 후련해요	잔치를 다 치르고 나니 맘이 후련해요
이라고 세월아 네월아 콩얼 치리다가 어느 시상에 메주를 띤단가	이렇게 세월아 네월아 콩을 추리다가 어느 세상에 메주를 띄운다나
빨랫감으 이러 치무제 놓구 어데르 가나	빨랫감을 이렇게 치쌓아 놓고 어디를 가니
자마자 치송해가 보내머 우리 부부는 얼매나 외롭겠노	쟤마저 부부로서의 짝을 정하여 주어서 보내면 우리 부부는 얼마나 외롭겠니
몸얼 치시림서 일헤야지 니 벵난다이	몸을 추스르면서 일해야지 너 병난다
뾰족한 거는 아들이 다칠 수도 있으니까 딴 데로 치아라	뾰족한 거는 아이들이 다리 수도 있으니까 딴 데로 치워라
가는 돈이 마이 있으민서 없는 치한다	걔는 돈이 많이 있으면서 없는 체한다
배가 영 깝깝헌 거이 치헸는 갑다	배가 영 갑갑한 것이 체했나 보다
우리 민에 칙구소가 있지	우리 면에 강우량을 측정하는 곳이 있지
옷을 질라모 칙수로 잘 재야 된다	옷을 지으려면 치수를 잘 재야 된다
장마라 방구석이 칙칙하다	장마라 방구석이 축축하다
야가 철수 친동상이나	얘가 철수 친동생이니
옛날에는 칠게이넌출루두 광지리르 엮었대	옛날에는 칡넝쿨로도 광주리를 엮었대
산에 가서 칠기뿌레기르 캐 왔아	산에 가서 칡뿌리를 캐 왔어
칠레칠레헝께 누가 좋아허겄소	생김새 따위가 깨끗하지 않으니까 누가 좋아하겠소
옆집 아자씨는 칠월낭구두 벌써 해 놨대유	옆집 아저씨는 여름에 해 두었다가 겨울에 때는 나무도 벌써 해 놨대요
그만 좀 칭거리고 인제 가방 싸서 핵교 가랑께	그만 좀 꾸물거리고 인제 가방 싸서 학교 가라니까
그 집이가 사람이 있으먼 그것을 칸두겄소	그 집에 사람이 있으면 그것을 가만두겠어요
칼끗이 무딩께 싯둘에다 갈아라	칼끝이 무디니까 숫돌에다 갈아라
날래 가서 칼컬크로 씩고 오니라	빨리 가서 깨끗하게 씻고 오너라
칼쿠막에 올라가먼 숨이 가푸고 그러제라우	가풀막에 올라가면 숨이 가쁘고 그러지요
추진 걸레는 쌂아서 칼큻기 빨아 가 벹에 바짝 말라야 내미가 안 난다	추진 걸레는 삶아서 깨끗하게 빨아 가지고 볕에 바짝 말려야 냄새가 안 난다
가는 눈이 커담한 기 참 이쁘다	걔는 눈이 커다란 게 참 예쁘다
니가 올라가민서 잔가지럴 머도 컹컸노	네가 올라가면서 잔가지를 모두 꺾었니
저 집 딸들은 케시기가 아조 말헐 수가 없어야	저 집 딸들은 거만하고 도도하기가 아주 말할 수가 없어
코같은 소리 좀 고마해	같잖은 소리 좀 고만해
장마철이라 어디서 코다부리한 내금새가 난다야	장마철이라 어디서 퀴퀴한 냄새가 나는구나
니 쿠애에 코딱가리 붙었다	네 코에 코딱지 붙었다
저게 웃집에 코빨쟁이가 그지께 돌아가셌다네	저기 윗집의 코빨쟁이가 그저께 돌아가셨다네
소가 앞으로 가게 헐라믄 코뺑이로 등짝을 치지라	소가 앞으로 가게 하려면 고삐로 등짝을 치지요
코치기 하다가 돌에 마아 갖고 클 날 뻔했다	자치기를 하다가 돌에 맞아 가지고 큰일 날 뻔했다
코파끼를 얼릉 쳐라	자치기를 할 때 쓰는 작은 막대기를 얼른 쳐라
코파뻬기가 물에 빠져 불어서 새로 맹글어얀디 나무가 영 마땅찬허네	자치기를 할 때 쓰는 작은 막대기가 물에 빠져 버려서 새로 만들어야 하는데 나무가 영 마땅찮네
콧방맹이 소리를 내는 거 보이 또 감기가 심한 모양이다	코맹맹이 소리를 내는 것을 보니 또 감기가 심한 모양이다
넘어져가 콧잔댕이가 뿌라졌다	넘어져서 콧잔등이가 부러졌다
